gene_id,flag_immuno_gene,flag_diabetes_gene,flag_pseudogene
nura,0,0,1
nuramo,0,0,1
nurara,0,0,1
nurarbo,0,0,1
nurare,0,0,1
nuraro,0,0,1
nure,0,0,1
nuree,0,0,1
nureebo,0,0,1
nurero,0,0,1
nurey,0,0,1
nureya,0,0,1
nureybu,0,0,1
nureyu,0,0,1
nuriri,0,0,1
nurobo,0,0,1
nuromi,0,0,1
nurora,0,0,1
nurore,0,0,1
nuroro,0,0,1
nuroru,0,0,1
nuroya,0,0,1
nuruha,0,0,1
nurumi,0,0,1
nururi,0,0,1
nururo,0,0,1
nusa,0,0,1
nusar,0,0,1
nusara,0,0,1
nusari,0,0,1
nusaru,0,0,1
nusawby,0,0,1
nusaya,0,0,1
nusayo,0,0,1
nuse,0,0,1
nuseebu,0,0,1
nuseri,0,0,1
nusey,0,0,1
nuseyo,0,0,1
nuseyu,0,0,1
nusharby,0,0,1
nushaw,0,0,1
nushu,0,0,1
nushybu,0,0,1
nusi,0,0,1
nusimo,0,0,1
nusiro,0,0,1
nusiru,0,0,1
nusiya,0,0,1
nusiyo,0,0,1
nuskubu,0,0,1
nuslaby,0,0,1
nuslarbu,0,0,1
nusma,0,0,1
nusmar,0,0,1
nusmawby,0,0,1
nusmee,0,0,1
nusmuby,0,0,1
nusnar,0,0,1
nusnaw,0,0,1
nusobu,0,0,1
nusoma,0,0,1
nusora,0,0,1
nusoru,0,0,1
nusoybo,0,0,1
nuspar,0,0,1
nusperby,0,0,1
nuspobu,0,0,1
nuspoyby,0,0,1
nuspubu,0,0,1
nuspy,0,0,1
nustar,0,0,1
nusteeby,0,0,1
nuster,0,0,1
nusteyby,0,0,1
nusto,0,0,1
nusubo,0,0,1
nusuro,0,0,1
nusuyo,0,0,1
nusuyu,0,0,1
nuswa,0,0,1
nusweebu,0,0,1
nuta,0,0,1
nutami,0,0,1
nutamu,0,0,1
nutarby,0,0,1
nutema,0,0,1
nutemo,0,0,1
nutemu,0,0,1
nuter,0,0,1
nutera,0,0,1
nutime,0,0,1
nutimi,0,0,1
nutira,0,0,1
nutiri,0,0,1
nutiru,0,0,1
nutora,0,0,1
nutorby,0,0,1
nutoy,0,0,1
nutumi,0,0,1
nuturu,0,0,1
nuva,0,0,1
nuvaw,0,0,1
nuvawbu,0,0,1
nuveybo,0,0,1
nuwa,0,0,1
nuwame,0,0,1
nuwara,0,0,1
nuwaru,0,0,1
nuwyby,0,0,1
nuyame,0,0,1
nuyamu,0,0,1
nuyare,0,0,1
nuyaro,0,0,1
nuyayu,0,0,1
nuyora,0,0,1
nuyoro,0,0,1
nuyoyo,0,0,1
nuyu,0,0,1
nuyuma,0,0,1
nuyure,0,0,1
nuyuri,0,0,1
nuzabo,0,0,1
nuzarby,0,0,1
nuzeybo,0,0,1
nybabo,0,0,1
nybaby,0,0,1
nybaw,0,0,1
nybee,0,0,1
nybla,0,0,1
nybley,0,0,1
nyblor,0,0,1
nyblorby,0,0,1
nyboby,0,0,1
nybu,0,0,1
nyby,0,0,1
nycha,0,0,1
nychabu,0,0,1
nychoy,0,0,1
nychy,0,0,1
nyda,0,0,1
nydee,0,0,1
nyderbo,0,0,1
nydey,0,0,1
nydeybo,0,0,1
nydorby,0,0,1
nydoy,0,0,1
nydu,0,0,1
nyfa,0,0,1
nyfarbu,0,0,1
nyfawbu,0,0,1
nyfeebu,0,0,1
nyflabu,0,0,1
nyfler,0,0,1
nyflor,0,0,1
nyfloy,0,0,1
nyfoybo,0,0,1
nyfoybu,0,0,1
nygar,0,0,1
nygaw,0,0,1
nygee,0,0,1
nyger,0,0,1
nygey,0,0,1
nygla,0,0,1
nygleeby,0,0,1
nygloy,0,0,1
nygluby,0,0,1
nygo,0,0,1
nygoy,0,0,1
nygoybo,0,0,1
nygu,0,0,1
nygybo,0,0,1
nyja,0,0,1
nyjaw,0,0,1
nyjee,0,0,1
nyjeyby,0,0,1
nyka,0,0,1
nykaw,0,0,1
nyker,0,0,1
nyklarbu,0,0,1
nyklarby,0,0,1
nyklee,0,0,1
nykler,0,0,1
nyklobu,0,0,1
nykloby,0,0,1
nykoy,0,0,1
nykoyby,0,0,1
nyky,0,0,1
nylarbu,0,0,1
nyler,0,0,1
nyloy,0,0,1
nylu,0,0,1
nyma,0,0,1
nymabu,0,0,1
nymawbo,0,0,1
nymer,0,0,1
nymerbo,0,0,1
nymey,0,0,1
nymor,0,0,1
nymorbo,0,0,1
nymu,0,0,1
nyna,0,0,1
nynar,0,0,1
nynorbu,0,0,1
nypa,0,0,1
nypeebo,0,0,1
nyperby,0,0,1
nyplaby,0,0,1
nyplarby,0,0,1
nyploy,0,0,1
nypluby,0,0,1
nypobo,0,0,1
nypu,0,0,1
nyror,0,0,1
nyrybu,0,0,1
nyseybo,0,0,1
nyseybu,0,0,1
nyshaby,0,0,1
nysharbu,0,0,1
nyshey,0,0,1
nysheyby,0,0,1
nysho,0,0,1
nyskar,0,0,1
nyskee,0,0,1
nyskeyby,0,0,1
nysko,0,0,1
nyskoby,0,0,1
nysleebu,0,0,1
nysmaby,0,0,1
nysmarbu,0,0,1
nysmaw,0,0,1
nysmeyby,0,0,1
nysnar,0,0,1
nysney,0,0,1
nysnorby,0,0,1
nyspabu,0,0,1
nyspawby,0,0,1
nyspeebu,0,0,1
nysper,0,0,1
nyspubu,0,0,1
nystee,0,0,1
nystyby,0,0,1
nysu,0,0,1
nyswabu,0,0,1
nyswarby,0,0,1
nyswerbu,0,0,1
nyswerby,0,0,1
nysy,0,0,1
nytarby,0,0,1
nyter,0,0,1
nyto,0,0,1
nytor,0,0,1
nytu,0,0,1
nyvawbu,0,0,1
nyveyby,0,0,1
nyvorbu,0,0,1
nyvoybu,0,0,1
nyvubu,0,0,1
nywaby,0,0,1
nywo,0,0,1
nyworby,0,0,1
nywu,0,0,1
nywuby,0,0,1
nyza,0,0,1
nyzerby,0,0,1
nyzyby,0,0,1
p450.17,0,0,1
pabarby,0,0,1
pabaw,0,0,1
pabee,0,0,1
paber,0,0,1
pabey,0,0,1
pablaw,0,0,1
pabley,0,0,1
pablobu,0,0,1
pabloy,0,0,1
pabloyby,0,0,1
pabo,0,0,1
pabu,0,0,1
pacha,0,0,1
pachabu,0,0,1
pachawbu,0,0,1
pachee,0,0,1
pachoby,0,0,1
pada,0,0,1
padar,0,0,1
padey,0,0,1
pado,0,0,1
padorbu,0,0,1
padoy,0,0,1
padoybu,0,0,1
pafey,0,0,1
paflaby,0,0,1
paflar,0,0,1
paflawbu,0,0,1
paforby,0,0,1
pagley,0,0,1
pago,0,0,1
pagoy,0,0,1
paja,0,0,1
pajawbu,0,0,1
pajeebu,0,0,1
pajer,0,0,1
pajeyby,0,0,1
pajoy,0,0,1
pajoyby,0,0,1
pakla,0,0,1
paklar,0,0,1
pakly,0,0,1
pakoy,0,0,1
pakoybu,0,0,1
paku,0,0,1
paky,0,0,1
pala,0,0,1
palaby,0,0,1
palaw,0,0,1
palee,0,0,1
paleeby,0,0,1
paler,0,0,1
paley,0,0,1
paloby,0,0,1
palor,0,0,1
paly,0,0,1
pamaw,0,0,1
pamer,0,0,1
pamu,0,0,1
pamy,0,0,1
paner,0,0,1
paneybo,0,0,1
panoy,0,0,1
pany,0,0,1
papa,0,0,1
papee,0,0,1
papeybu,0,0,1
paplo,0,0,1
paplor,0,0,1
papobo,0,0,1
parar,0,0,1
paraw,0,0,1
parbar,0,0,1
parbarbu,0,0,1
parbee,0,0,1
parbey,0,0,1
parbley,0,0,1
parbleyby,0,0,1
parblor,0,0,1
parbloy,0,0,1
parbo,0,0,1
parbubu,0,0,1
parcha,0,0,1
parchabu,0,0,1
parcher,0,0,1
parchey,0,0,1
pardar,0,0,1
pardaw,0,0,1
pardawby,0,0,1
pardeebu,0,0,1
pardorby,0,0,1
parfaby,0,0,1
parfarbo,0,0,1
parfaw,0,0,1
parfeybo,0,0,1
parflar,0,0,1
parfloy,0,0,1
parfloybu,0,0,1
parfly,0,0,1
parfu,0,0,1
pargar,0,0,1
pargaw,0,0,1
pargerby,0,0,1
pargeybu,0,0,1
pargler,0,0,1
parglerby,0,0,1
parglor,0,0,1
pargor,0,0,1
pargorbo,0,0,1
pargorby,0,0,1
parjar,0,0,1
parjarby,0,0,1
parjaw,0,0,1
parjeybu,0,0,1
parjor,0,0,1
parjorby,0,0,1
parkaw,0,0,1
parker,0,0,1
parklee,0,0,1
parkler,0,0,1
parkoy,0,0,1
parku,0,0,1
parkubu,0,0,1
parla,0,0,1
parlaw,0,0,1
parlee,0,0,1
parloy,0,0,1
parlu,0,0,1
parma,0,0,1
parmaby,0,0,1
parmaw,0,0,1
parnabo,0,0,1
parnaw,0,0,1
parney,0,0,1
parnobu,0,0,1
parnoyby,0,0,1
paro,0,0,1
paror,0,0,1
paroy,0,0,1
paroybu,0,0,1
parpee,0,0,1
parperbu,0,0,1
parpey,0,0,1
parplar,0,0,1
parplawbu,0,0,1
parplawby,0,0,1
parplorby,0,0,1
parploy,0,0,1
parporby,0,0,1
parpoy,0,0,1
parrar,0,0,1
parrarbu,0,0,1
parrawbo,0,0,1
parreybo,0,0,1
parro,0,0,1
parrobo,0,0,1
parsher,0,0,1
parshor,0,0,1
parshy,0,0,1
parskaby,0,0,1
parskerbu,0,0,1
parskey,0,0,1
parskeyby,0,0,1
parsko,0,0,1
parskybu,0,0,1
parslo,0,0,1
parsmarbu,0,0,1
parsmer,0,0,1
parsmeybu,0,0,1
parsmybu,0,0,1
parsnarby,0,0,1
parsnaw,0,0,1
parsney,0,0,1
parsnubu,0,0,1
parsobo,0,0,1
parsor,0,0,1
parspee,0,0,1
parstarbu,0,0,1
parstarby,0,0,1
parstoyby,0,0,1
parsu,0,0,1
parsubu,0,0,1
parswawby,0,0,1
parsweyby,0,0,1
parswuby,0,0,1
partabo,0,0,1
partar,0,0,1
parteyby,0,0,1
partu,0,0,1
party,0,0,1
paruby,0,0,1
parvee,0,0,1
parver,0,0,1
parvoybo,0,0,1
parwawbu,0,0,1
parwo,0,0,1
parwu,0,0,1
parwuby,0,0,1
parzer,0,0,1
parzeybu,0,0,1
parzo,0,0,1
parzu,0,0,1
parzy,0,0,1
parzybu,0,0,1
pasawbu,0,0,1
paseebu,0,0,1
pasher,0,0,1
pasheyby,0,0,1
pashoby,0,0,1
pashoy,0,0,1
pashu,0,0,1
paskawby,0,0,1
paskeebu,0,0,1
paskobu,0,0,1
pasky,0,0,1
pasmarbu,0,0,1
pasmer,0,0,1
pasmo,0,0,1
pasmoyby,0,0,1
pasnaw,0,0,1
pasor,0,0,1
pasorby,0,0,1
pasoy,0,0,1
pasperby,0,0,1
paspoybu,0,0,1
pastawby,0,0,1
pasu,0,0,1
pasubo,0,0,1
paswerby,0,0,1
pasweyby,0,0,1
paswo,0,0,1
paswobu,0,0,1
paswy,0,0,1
pator,0,0,1
patybo,0,0,1
paveebu,0,0,1
paverbu,0,0,1
pavy,0,0,1
pavyby,0,0,1
pawbabo,0,0,1
pawbar,0,0,1
pawbarbu,0,0,1
pawbaw,0,0,1
pawbeebu,0,0,1
pawber,0,0,1
pawbey,0,0,1
pawblar,0,0,1
pawbleyby,0,0,1
pawblo,0,0,1
pawblubu,0,0,1
pawboy,0,0,1
pawbu,0,0,1
pawby,0,0,1
pawchabu,0,0,1
pawchaw,0,0,1
pawchee,0,0,1
pawchoybu,0,0,1
pawchu,0,0,1
pawdyby,0,0,1
paweeby,0,0,1
paweyby,0,0,1
pawfarbu,0,0,1
pawfloyby,0,0,1
pawfly,0,0,1
pawfoyby,0,0,1
pawgar,0,0,1
pawgeebo,0,0,1
pawgeybu,0,0,1
pawgla,0,0,1
pawglaw,0,0,1
pawglee,0,0,1
pawglyby,0,0,1
pawgo,0,0,1
pawgor,0,0,1
pawgu,0,0,1
pawjabo,0,0,1
pawjaby,0,0,1
pawjor,0,0,1
pawjoy,0,0,1
pawkaby,0,0,1
pawkar,0,0,1
pawkaw,0,0,1
pawklee,0,0,1
pawkleeby,0,0,1
pawkloy,0,0,1
pawkobo,0,0,1
pawkoyby,0,0,1
pawlee,0,0,1
pawler,0,0,1
pawloybu,0,0,1
pawmaby,0,0,1
pawmey,0,0,1
pawmor,0,0,1
pawmoy,0,0,1
pawmoybo,0,0,1
pawmu,0,0,1
pawnaw,0,0,1
pawnawbo,0,0,1
pawney,0,0,1
pawnoy,0,0,1
pawnu,0,0,1
pawny,0,0,1
pawpee,0,0,1
pawpeebu,0,0,1
pawplaby,0,0,1
pawplawbu,0,0,1
pawplu,0,0,1
pawpo,0,0,1
pawporbo,0,0,1
pawraby,0,0,1
pawrar,0,0,1
pawree,0,0,1
pawreeby,0,0,1
pawreyby,0,0,1
pawror,0,0,1
pawroy,0,0,1
pawry,0,0,1
pawsabo,0,0,1
pawsarbu,0,0,1
pawseebu,0,0,1
pawsha,0,0,1
pawshorby,0,0,1
pawsko,0,0,1
pawskoby,0,0,1
pawskoybu,0,0,1
pawslubu,0,0,1
pawsmerbu,0,0,1
pawsmo,0,0,1
pawsnerbu,0,0,1
pawsney,0,0,1
pawsnor,0,0,1
pawso,0,0,1
pawsor,0,0,1
pawsorby,0,0,1
pawspa,0,0,1
pawsparby,0,0,1
pawspoby,0,0,1
pawspubu,0,0,1
pawsteeby,0,0,1
pawswer,0,0,1
pawtar,0,0,1
pawtee,0,0,1
pawteebu,0,0,1
pawter,0,0,1
pawtor,0,0,1
pawtorbu,0,0,1
pawtuby,0,0,1
pawu,0,0,1
pawuby,0,0,1
pawva,0,0,1
pawvarby,0,0,1
pawvorbo,0,0,1
pawvyby,0,0,1
pawwa,0,0,1
pawwaw,0,0,1
pawweybu,0,0,1
pawwo,0,0,1
pawwyby,0,0,1
pawzarbu,0,0,1
pawzaw,0,0,1
pawzerbu,0,0,1
pawzerby,0,0,1
pawzor,0,0,1
pawzu,0,0,1
pazarbo,0,0,1
pazawbo,0,0,1
pazey,0,0,1
pazeybo,0,0,1
pazeyby,0,0,1
pazo,0,0,1
pazubu,0,0,1
peebabo,0,0,1
peebarbu,0,0,1
peebarby,0,0,1
peebawbo,0,0,1
peebee,0,0,1
peebeebu,0,0,1
peeberbo,0,0,1
peeblabu,0,0,1
peebleeby,0,0,1
peebley,0,0,1
peeblorby,0,0,1
peebloy,0,0,1
peebloybu,0,0,1
peebobu,0,0,1
peeboby,0,0,1
peeboy,0,0,1
peecha,0,0,1
peechee,0,0,1
peedo,0,0,1
peedorbo,0,0,1
peedorbu,0,0,1
peedoy,0,0,1
peedoyby,0,0,1
peedybu,0,0,1
peedyby,0,0,1
peefa,0,0,1
peefawbu,0,0,1
peefeebu,0,0,1
peefey,0,0,1
peefla,0,0,1
peeflarby,0,0,1
peeflee,0,0,1
peefler,0,0,1
peeflerby,0,0,1
peeflorbu,0,0,1
peefloyby,0,0,1
peefoybo,0,0,1
peefoyby,0,0,1
peefy,0,0,1
peefyby,0,0,1
peega,0,0,1
peegar,0,0,1
peegaw,0,0,1
peegey,0,0,1
peegla,0,0,1
peeglerbu,0,0,1
peegleyby,0,0,1
peeglu,0,0,1
peego,0,0,1
peegor,0,0,1
peeja,0,0,1
peejar,0,0,1
peejer,0,0,1
peejey,0,0,1
peejor,0,0,1
peejoybu,0,0,1
peekar,0,0,1
peekaw,0,0,1
peekee,0,0,1
peeker,0,0,1
peekeybo,0,0,1
peeklar,0,0,1
peeklawbu,0,0,1
peeklee,0,0,1
peeklo,0,0,1
peeklobu,0,0,1
peeklor,0,0,1
peekloybu,0,0,1
peeko,0,0,1
peekorbu,0,0,1
peelaby,0,0,1
peelar,0,0,1
peelee,0,0,1
peelo,0,0,1
peemaby,0,0,1
peemeebu,0,0,1
peemeeby,0,0,1
peemoy,0,0,1
peemoyby,0,0,1
peenar,0,0,1
peenawbo,0,0,1
peener,0,0,1
peenerby,0,0,1
peeney,0,0,1
peeno,0,0,1
peenor,0,0,1
peenu,0,0,1
peenubu,0,0,1
peeparbo,0,0,1
peepey,0,0,1
peeplaw,0,0,1
peeploby,0,0,1
peeplu,0,0,1
peepoby,0,0,1
peepor,0,0,1
peepubo,0,0,1
peepuby,0,0,1
peerar,0,0,1
peeree,0,0,1
peeroy,0,0,1
peery,0,0,1
peesa,0,0,1
peesha,0,0,1
peesheebu,0,0,1
peeshey,0,0,1
peesho,0,0,1
peeshoy,0,0,1
peeshy,0,0,1
peeshyby,0,0,1
peeskaw,0,0,1
peeskey,0,0,1
peeskeyby,0,0,1
peeskor,0,0,1
peeskoy,0,0,1
peeslarbu,0,0,1
peeslaw,0,0,1
peesly,0,0,1
peesmarbu,0,0,1
peesmeeby,0,0,1
peesmo,0,0,1
peesmor,0,0,1
peesner,0,0,1
peesnoby,0,0,1
peesnoy,0,0,1
peesperby,0,0,1
peespoyby,0,0,1
peespybu,0,0,1
peesterbu,0,0,1
peestybu,0,0,1
peeswabu,0,0,1
peeswarby,0,0,1
peesweeby,0,0,1
peeswerby,0,0,1
peesworby,0,0,1
peeswu,0,0,1
peeswuby,0,0,1
peetabo,0,0,1
peetaw,0,0,1
peetee,0,0,1
peeter,0,0,1
peeto,0,0,1
peetoybu,0,0,1
peety,0,0,1
peevar,0,0,1
peevobu,0,0,1
peevor,0,0,1
peevorbu,0,0,1
peevoy,0,0,1
peewee,0,0,1
peewoyby,0,0,1
peezee,0,0,1
peezeybu,0,0,1
peezybo,0,0,1
perbabo,0,0,1
perbar,0,0,1
perbaw,0,0,1
perberby,0,0,1
perbla,0,0,1
perblabu,0,0,1
perbluby,0,0,1
perbo,0,0,1
percha,0,0,1
perchawbu,0,0,1
perchawby,0,0,1
percher,0,0,1
percherby,0,0,1
percho,0,0,1
perchy,0,0,1
perchyby,0,0,1
perdar,0,0,1
perdeebo,0,0,1
perdeeby,0,0,1
perdoybo,0,0,1
perfa,0,0,1
perfar,0,0,1
perfarbo,0,0,1
perfaw,0,0,1
perfeebu,0,0,1
perfler,0,0,1
perfobo,0,0,1
perforbo,0,0,1
perga,0,0,1
pergar,0,0,1
pergarbu,0,0,1
pergaw,0,0,1
pergeebu,0,0,1
pergey,0,0,1
perglee,0,0,1
perglor,0,0,1
perglu,0,0,1
perglyby,0,0,1
pergoy,0,0,1
pergubo,0,0,1
pergybu,0,0,1
perja,0,0,1
perjar,0,0,1
perjee,0,0,1
perjer,0,0,1
perjo,0,0,1
perjor,0,0,1
perjoy,0,0,1
perjubo,0,0,1
perjy,0,0,1
perkarbo,0,0,1
perkarby,0,0,1
perkee,0,0,1
perker,0,0,1
perkloy,0,0,1
perklu,0,0,1
perkorby,0,0,1
perkoy,0,0,1
perkuby,0,0,1
perlee,0,0,1
perleeby,0,0,1
perloy,0,0,1
perlu,0,0,1
permawby,0,0,1
permoy,0,0,1
permu,0,0,1
permubo,0,0,1
perney,0,0,1
perno,0,0,1
pernobu,0,0,1
perpa,0,0,1
perpee,0,0,1
perpey,0,0,1
perplaw,0,0,1
perpleybu,0,0,1
perplobu,0,0,1
perply,0,0,1
perpo,0,0,1
perpobo,0,0,1
perpor,0,0,1
perree,0,0,1
perrey,0,0,1
perreyby,0,0,1
perrobo,0,0,1
perror,0,0,1
perrorby,0,0,1
persa,0,0,1
persar,0,0,1
persaw,0,0,1
persee,0,0,1
perseebu,0,0,1
persha,0,0,1
pershobu,0,0,1
pershy,0,0,1
perskawbu,0,0,1
perskeybu,0,0,1
perskoybu,0,0,1
perskyby,0,0,1
perslarbu,0,0,1
perslarby,0,0,1
persler,0,0,1
perslyby,0,0,1
persmaby,0,0,1
persmeebu,0,0,1
persmo,0,0,1
persmoybu,0,0,1
persner,0,0,1
persneyby,0,0,1
persnoby,0,0,1
persnor,0,0,1
persoybo,0,0,1
perspabu,0,0,1
perspar,0,0,1
perspaw,0,0,1
perspee,0,0,1
perspo,0,0,1
perspybu,0,0,1
perstawby,0,0,1
perstyby,0,0,1
perswerby,0,0,1
perswey,0,0,1
persworby,0,0,1
pertar,0,0,1
pertaw,0,0,1
pertawbu,0,0,1
pertee,0,0,1
perterbu,0,0,1
pertobu,0,0,1
pertor,0,0,1
pertoy,0,0,1
pertoyby,0,0,1
pertybu,0,0,1
perva,0,0,1
pervawbu,0,0,1
perverbo,0,0,1
perverby,0,0,1
pervo,0,0,1
perwabo,0,0,1
perweeby,0,0,1
perwobu,0,0,1
perworbu,0,0,1
perwubo,0,0,1
perwuby,0,0,1
perzo,0,0,1
perzobo,0,0,1
perzorbu,0,0,1
perzu,0,0,1
peybaby,0,0,1
peybar,0,0,1
peybaw,0,0,1
peybee,0,0,1
peyberbu,0,0,1
peybeyby,0,0,1
peyblar,0,0,1
peybleebu,0,0,1
peybleeby,0,0,1
peybloy,0,0,1
peyblubu,0,0,1
peyby,0,0,1
peychabu,0,0,1
peychaby,0,0,1
peychee,0,0,1
peycheeby,0,0,1
peychey,0,0,1
peychor,0,0,1
peyda,0,0,1
peydaw,0,0,1
peyder,0,0,1
peyderbu,0,0,1
peydobo,0,0,1
peydor,0,0,1
peydorbu,0,0,1
peydoyby,0,0,1
peydy,0,0,1
peyfa,0,0,1
peyfarby,0,0,1
peyfeebo,0,0,1
peyfeeby,0,0,1
peyflar,0,0,1
peyfly,0,0,1
peyfobo,0,0,1
peyfoybo,0,0,1
peyfy,0,0,1
peygabo,0,0,1
peygar,0,0,1
peygarbo,0,0,1
peyglerbu,0,0,1
peygleybu,0,0,1
peyglybu,0,0,1
peygo,0,0,1
peygu,0,0,1
peygubo,0,0,1
peygy,0,0,1
peyjaw,0,0,1
peyjee,0,0,1
peyjer,0,0,1
peyjo,0,0,1
peyjor,0,0,1
peyjoy,0,0,1
peyjoybu,0,0,1
peyjubu,0,0,1
peykar,0,0,1
peykawbo,0,0,1
peykee,0,0,1
peykeeby,0,0,1
peyklar,0,0,1
peykler,0,0,1
peykloy,0,0,1
peyko,0,0,1
peykobo,0,0,1
peyku,0,0,1
peyky,0,0,1
peyler,0,0,1
peylerby,0,0,1
peyleybu,0,0,1
peylo,0,0,1
peylorbu,0,0,1
peyly,0,0,1
peylybu,0,0,1
peyma,0,0,1
peymer,0,0,1
peymo,0,0,1
peymoybo,0,0,1
peyna,0,0,1
peynarbo,0,0,1
peynawbo,0,0,1
peynee,0,0,1
peyner,0,0,1
peynor,0,0,1
peynorbo,0,0,1
peynoy,0,0,1
peynyby,0,0,1
peypa,0,0,1
peyparbu,0,0,1
peyper,0,0,1
peyperbo,0,0,1
peyplar,0,0,1
peyplee,0,0,1
peyplybu,0,0,1
peypor,0,0,1
peyrar,0,0,1
peyraw,0,0,1
peyree,0,0,1
peyrer,0,0,1
peyrey,0,0,1
peyro,0,0,1
peyrybo,0,0,1
peyryby,0,0,1
peysar,0,0,1
peyseebo,0,0,1
peyseyby,0,0,1
peysha,0,0,1
peyskeybu,0,0,1
peysko,0,0,1
peyskoby,0,0,1
peyslabu,0,0,1
peysley,0,0,1
peyslor,0,0,1
peysloyby,0,0,1
peyslubu,0,0,1
peysmaby,0,0,1
peysmar,0,0,1
peysnoy,0,0,1
peysorby,0,0,1
peyspa,0,0,1
peyspabu,0,0,1
peyspeeby,0,0,1
peysperby,0,0,1
peyspyby,0,0,1
peystabu,0,0,1
peystarby,0,0,1
peysterby,0,0,1
peyswawby,0,0,1
peyswee,0,0,1
peytabu,0,0,1
peyter,0,0,1
peyto,0,0,1
peytubu,0,0,1
peytuby,0,0,1
peyvawbu,0,0,1
peyvobu,0,0,1
peyvoy,0,0,1
peyvy,0,0,1
peywa,0,0,1
peywawbo,0,0,1
peyweeby,0,0,1
peywo,0,0,1
peyworbu,0,0,1
peywoy,0,0,1
peywuby,0,0,1
peyza,0,0,1
pkinase.69,0,0,1
plababy,0,0,1
plaber,0,0,1
plaberbo,0,0,1
plabla,0,0,1
plablar,0,0,1
plableebu,0,0,1
plableeby,0,0,1
plablor,0,0,1
plabloyby,0,0,1
plablyby,0,0,1
plabo,0,0,1
plabobo,0,0,1
plabubu,0,0,1
plaby,0,0,1
plabybu,0,0,1
plachar,0,0,1
plachey,0,0,1
plachubu,0,0,1
plachy,0,0,1
plader,0,0,1
pladerby,0,0,1
plado,0,0,1
plador,0,0,1
pladybo,0,0,1
plafaw,0,0,1
plafeybo,0,0,1
plafla,0,0,1
plaflar,0,0,1
plaflerbu,0,0,1
plafleybu,0,0,1
plafloybu,0,0,1
plaflyby,0,0,1
plafobu,0,0,1
plafoyby,0,0,1
plafu,0,0,1
plaga,0,0,1
plagar,0,0,1
plagleeby,0,0,1
plajar,0,0,1
plajaw,0,0,1
plajawbu,0,0,1
plajeebu,0,0,1
plajey,0,0,1
plajor,0,0,1
plajorbo,0,0,1
plaju,0,0,1
plaker,0,0,1
plakla,0,0,1
plaklar,0,0,1
plaklawbu,0,0,1
plakor,0,0,1
plakuby,0,0,1
plaky,0,0,1
plakyby,0,0,1
plalerbu,0,0,1
plaloybu,0,0,1
plalu,0,0,1
plaly,0,0,1
plamaw,0,0,1
plamawbu,0,0,1
plamer,0,0,1
plamor,0,0,1
plamu,0,0,1
plamy,0,0,1
planee,0,0,1
planer,0,0,1
plano,0,0,1
plapaw,0,0,1
plapawbu,0,0,1
plaper,0,0,1
plapleebu,0,0,1
plaploybu,0,0,1
plapor,0,0,1
plaporby,0,0,1
plararby,0,0,1
plarbaw,0,0,1
plarber,0,0,1
plarbey,0,0,1
plarblaw,0,0,1
plarborbo,0,0,1
plarbubu,0,0,1
plarchee,0,0,1
plarchey,0,0,1
plarchyby,0,0,1
plardawbo,0,0,1
plardeeby,0,0,1
plardor,0,0,1
plardoy,0,0,1
plardubo,0,0,1
plarfeeby,0,0,1
plarfey,0,0,1
plarfeybo,0,0,1
plarflarbu,0,0,1
plarfley,0,0,1
plarfloybu,0,0,1
plarglar,0,0,1
plarglaw,0,0,1
plargler,0,0,1
plargley,0,0,1
plargoy,0,0,1
plargu,0,0,1
plarjar,0,0,1
plarjarbo,0,0,1
plarjaw,0,0,1
plarjee,0,0,1
plarjer,0,0,1
plarjey,0,0,1
plarjor,0,0,1
plarjoy,0,0,1
plarjoyby,0,0,1
plarka,0,0,1
plarkeebu,0,0,1
plarker,0,0,1
plarkloybu,0,0,1
plarko,0,0,1
plarkubo,0,0,1
plarky,0,0,1
plarla,0,0,1
plarlar,0,0,1
plarlaw,0,0,1
plarlawby,0,0,1
plarmabo,0,0,1
plarmarbu,0,0,1
plarmaw,0,0,1
plarmawbu,0,0,1
plarmobo,0,0,1
plarmubu,0,0,1
plarnabo,0,0,1
plarnee,0,0,1
plarneyby,0,0,1
plarno,0,0,1
plarnoybo,0,0,1
plarnoyby,0,0,1
plaro,0,0,1
plarpawby,0,0,1
plarpeebo,0,0,1
plarpey,0,0,1
plarplobu,0,0,1
plarraby,0,0,1
plarree,0,0,1
plarreebu,0,0,1
plarreybu,0,0,1
plarrorby,0,0,1
plarru,0,0,1
plarsar,0,0,1
plarsarbu,0,0,1
plarsaw,0,0,1
plarsey,0,0,1
plarsha,0,0,1
plarshabu,0,0,1
plarshaw,0,0,1
plarshyby,0,0,1
plarskey,0,0,1
plarskoby,0,0,1
plarskor,0,0,1
plarsleebu,0,0,1
plarslorby,0,0,1
plarslu,0,0,1
plarslyby,0,0,1
plarsma,0,0,1
plarsmu,0,0,1
plarsnarby,0,0,1
plarsneeby,0,0,1
plarsnybu,0,0,1
plarsor,0,0,1
plarspubu,0,0,1
plarsteeby,0,0,1
plarstoybu,0,0,1
plarstuby,0,0,1
plarstybu,0,0,1
plarswee,0,0,1
plarta,0,0,1
plartaw,0,0,1
plartawby,0,0,1
plarto,0,0,1
plartorbu,0,0,1
plartoybo,0,0,1
plartubu,0,0,1
plartyby,0,0,1
plarubo,0,0,1
plarveebo,0,0,1
plarvobu,0,0,1
plarvy,0,0,1
plarwobu,0,0,1
plarwubu,0,0,1
plarwuby,0,0,1
