genesetid,dmel_num_geneID,dmel_num_analyzable,dmel_num_M,dmel_num_F,dmel_num_B,dmel_num_B_multi,dmel_num_unbiased,dsim_num_geneID,dsim_num_analyzable,dsim_num_M,dsim_num_F,dsim_num_B,dsim_num_B_multi,dsim_num_unbiased,dser_num_geneID,dser_num_analyzable,dser_num_M,dser_num_F,dser_num_B,dser_num_B_multi,dser_num_unbiased
7102,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1
7103,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1
7104,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1
7105,2,2,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
7106,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0
7107,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
7108,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7109,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7110,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1
7111,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7112,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1
7113,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7114,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1
7115,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0
7116,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7117,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
7118,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
7119,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7120,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7121,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7122,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7123,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7124,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1
7125,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
7126,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7127,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7128,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1
7129,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0
7130,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0
7131,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7132,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
7133,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0
7134,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7135,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1
7136,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1
7137,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7138,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7139,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1
7140,1,1,0,0,0,0,1,2,1,0,0,0,0,1,2,0,0,0,0,0,0
7141,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
7142,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1
7143,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0
7144,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7145,2,2,1,0,0,0,1,2,2,1,0,0,0,1,1,1,0,0,0,0,1
7146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7147,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0
7148,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
7149,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7150,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7151,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0
7152,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7153,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1
7154,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7155,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
7156,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7157,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7158,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0
7159,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0
7160,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0
7161,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1
7162,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7163,2,2,0,0,0,0,2,1,1,0,0,1,1,0,1,1,0,0,0,0,1
7164,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
7165,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7166,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7167,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0
7168,4,4,0,1,0,0,3,3,3,0,2,0,0,1,3,3,0,0,0,0,3
7169,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7170,1,1,0,0,0,0,1,1,1,0,0,0,0,1,2,2,0,0,0,0,2
7171,1,1,0,0,0,0,1,1,1,0,0,0,0,1,2,1,0,0,0,0,1
7172,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7173,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
7174,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7175,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0
7176,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7177,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7178,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0
7179,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0
7180,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7181,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0
7182,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1
7183,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0
7184,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7185,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
7186,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7187,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0
7188,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7189,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
7190,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7191,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0
7192,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0
7193,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7194,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0
7195,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7196,2,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7197,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7198,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7199,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7200,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,1
7201,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7202,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7203,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7204,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7205,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
7206,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
7207,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7208,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
7209,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7210,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1
7211,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7212,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
7214,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7215,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0
7216,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7217,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
7218,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7219,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7220,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7221,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7222,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7223,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7224,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
7225,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7226,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1
7227,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
7228,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1
7229,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0
7230,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0
7231,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0
7232,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7233,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7234,2,2,0,0,0,0,2,2,2,0,0,0,0,2,2,2,0,0,0,0,2
7235,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7236,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
7238,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7239,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7240,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7241,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7242,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
7243,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1
7244,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0
7245,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0
7246,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7247,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7248,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0
7249,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1
7250,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7251,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
7252,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7253,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0
7254,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
7255,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7256,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7257,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7258,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7259,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1
7260,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7261,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7262,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7263,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7264,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7265,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1
7268,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7269,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7270,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
7271,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
7272,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7273,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7274,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0
7275,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7277,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7278,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0
7279,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7280,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7281,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1
7282,1,1,1,0,0,0,0,3,3,0,0,1,1,2,1,1,1,0,0,0,0
7283,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0
7284,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0
7285,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1
7286,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7287,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0
7288,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0
7289,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
7290,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0
7291,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0
7292,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0
7293,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7294,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7295,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7296,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1
7297,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7298,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
7299,2,2,0,1,0,0,1,2,1,0,1,0,0,0,1,1,1,0,0,0,0
7300,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0
7301,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1
7302,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0
7303,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
7304,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
7305,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0
7306,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0
7307,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7308,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
7309,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7310,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7311,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7312,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7313,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7314,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7315,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7318,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0
7319,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0
7320,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7321,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7322,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7323,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7324,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0
7325,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1
7326,1,1,0,0,0,0,1,2,2,0,0,0,0,2,0,0,0,0,0,0,0
7327,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7328,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7330,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0
7331,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
7332,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
7333,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7334,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1
7335,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7336,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0
7337,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7338,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7339,2,2,0,0,0,0,2,2,2,0,0,0,0,2,1,1,0,0,0,0,1
7340,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1
7341,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1
7342,2,2,1,0,0,0,1,2,2,0,0,0,0,2,2,2,0,0,0,0,2
7343,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7344,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7345,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
7346,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1
7347,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7348,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7349,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0
7350,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0
7351,2,2,0,1,0,0,1,1,1,1,0,0,0,0,2,2,0,0,0,0,2
7352,2,2,0,0,0,0,2,2,1,0,0,0,0,1,1,1,0,0,0,0,1
7353,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7354,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
7355,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0
7356,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0
7357,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7358,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7359,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1
7360,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0
7361,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1
7362,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0
7363,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
7364,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0
7365,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7366,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
7367,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7368,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7369,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7370,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0
7371,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0
7372,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
7373,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7374,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7375,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0
7376,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7377,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7378,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7379,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7380,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7381,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7382,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7383,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
7384,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
7385,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0
7386,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7387,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7388,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7389,2,1,0,0,0,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0
7390,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7391,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1
7392,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7393,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1
7394,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0
7395,2,2,0,2,0,0,0,2,2,0,2,0,0,0,1,1,0,1,0,0,0
7396,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7397,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7398,1,1,0,0,0,0,1,2,2,0,0,0,0,2,2,1,0,0,0,0,1
7399,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0
7400,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
7401,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1
7402,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1
7403,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
7404,2,2,1,0,0,0,1,1,1,1,0,0,0,0,2,2,1,0,0,0,1
7405,2,2,1,0,0,0,1,2,2,1,0,0,0,1,2,2,0,0,0,0,2
7406,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7407,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7408,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1
7409,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7410,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0
7411,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
7412,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1
7413,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1
