featureID	effect_AUM2073	pval_AUM2073	effect_CB4856	pval_CB4856	effect_Combo	pval_Combo	effect_CX11314	pval_CX11314	effect_DL238	pval_DL238	effect_KJ550	pval_KJ550	effect_N2	pval_N2	effect_NS	pval_NS	effect_NInoN2	pval_NInoN2	effect_RB2011	pval_RB2011	effect_RB2055	pval_RB2055	effect_RB2347	pval_RB2347	effect_RB2550	pval_RB2550	effect_CM	pval_CM	effect_UGT	pval_UGT	effect_UGT49	pval_UGT49	effect_UGT60	pval_UGT60	effect_VC1265	pval_VC1265	effect_VC2524	pval_VC2524	flag_sig05_COMBO_path	flag_sig05_VC1265	direction_VC1265	flag_sig05_DL238	direction_DL238	flag_sig05_UGT60	direction_UGT60	dir_pd_vs_strain_Combo	sum_flag_sig05_strain_4_Combo	flag_sig05_NS_path	flag_sig05_CB4856	direction_CB4856	flag_sig05_CX11314	direction_CX11314	dir_pd_vs_strain_NInoN2	sum_flag_sig05_strain_4_NInoN2	flag_sig05_N2	direction_N2	dir_pd_vs_strain_NI	sum_flag_sig05_strain_4_NI	flag_sig05_CM_path	flag_sig05_KJ550	direction_KJ550	flag_sig05_RB2347	direction_RB2347	flag_sig05_AUM2073	direction_AUM2073	flag_sig05_VC2524	direction_VC2524	dir_pd_vs_strain_TCA	sum_flag_sig05_strain_4_TCA	flag_sig05_UGT_path	flag_sig05_RB2055	direction_RB2055	flag_sig05_RB2550	direction_RB2550	flag_sig05_RB2011	direction_RB2011	flag_sig05_UGT49	direction_UGT49	dir_pd_vs_strain_UGT	sum_flag_sig05_strain_4_UGT
ppm_7_9365	0.616102	0.226347	0.261785	0.656699	0.210763	0.495612	0.004525	0.993014	-0.167704	0.753689	0.00987	0.986051	0.13655	0.805245	0.047039	0.863352	0.01822	0.953765	0.334465	0.572508	0.036402	0.940825	-0.097629	0.836343	-0.096096	0.846315	0.204157	0.362899	-0.027758	0.907069	-0.458287	0.362302	0.228215	0.709702	0.508693	0.291987	-0.023806	0.961556	0	0	strain	0	pd1074	0	strain	mix strain & pd1074	0	0	0	strain	0	strain	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	0	0	strain	0	pd1074	0	strain	0	pd1074	mix strain & pd1074	0	0	0	strain	0	pd1074	0	strain	0	pd1074	mix strain & pd1074	0
ppm_7_9482	-0.024424	0.960388	0.206234	0.736417	0.318805	0.298702	0.681079	0.201174	0.121445	0.822293	-0.384894	0.49115	1.124131	0.066355	0.518367	0.069363	0.35015	0.277809	0.231408	0.693901	0.474918	0.340973	-0.393374	0.446863	0.107783	0.828523	0.00468	0.983509	0.212356	0.369066	-0.012188	0.980556	0.283557	0.626731	0.501423	0.300472	0.181338	0.711086	0	0	strain	0	strain	0	strain	all strain direction	0	0	0	strain	0	strain	all strain direction	0	0	strain	all strain direction	0	0	0	pd1074	0	pd1074	0	pd1074	0	strain	mix strain & pd1074	0	0	0	strain	0	strain	0	strain	0	pd1074	mix strain & pd1074	0
ppm_7_9587	-0.097578	0.846475	-0.645992	0.306502	0.250891	0.409044	0.538887	0.303373	0.752386	0.160843	-0.286432	0.601787	0.462991	0.431967	0.343318	0.224674	0.307507	0.340024	0.171102	0.772159	-0.420235	0.397941	0.227753	0.630583	0.087421	0.860764	-0.109123	0.624666	0.108331	0.648081	0.431257	0.393979	0.376925	0.520286	-0.223464	0.637538	-0.223469	0.657301	0	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	0	0	pd1074	0	strain	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	0	0	pd1074	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	strain	0	strain	0	strain	mix strain & pd1074	0
ppm_7_9699	0.311742	0.52669	-0.534485	0.417634	0.153818	0.614697	0.512254	0.327148	0.787869	0.145973	0.146098	0.786097	-0.823433	0.162992	0.078845	0.782715	0.35542	0.276765	-0.168693	0.774939	0.764682	0.136204	0.456681	0.343547	0.477765	0.344389	0.017321	0.937772	0.375538	0.116232	0.416188	0.407004	0.213633	0.71416	-0.381144	0.425863	-0.426774	0.389011	0	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	0	0	pd1074	0	strain	mix strain & pd1074	0	0	pd1074	mix strain & pd1074	0	0	0	strain	0	strain	0	strain	0	pd1074	mix strain & pd1074	0	0	0	strain	0	strain	0	pd1074	0	strain	mix strain & pd1074	0
ppm_7_9796	-0.14459	0.767522	-0.003917	0.994746	-0.214007	0.492846	-0.155297	0.76107	0.196428	0.713985	-0.493429	0.366128	0.213318	0.708048	0.05557	0.839861	0.007632	0.980609	0.47545	0.432304	-0.537506	0.282648	-0.023732	0.959913	1.173947	0.039917	-0.293782	0.188491	0.310228	0.209549	0.748002	0.147065	-0.170633	0.774602	-0.604608	0.22827	-0.276704	0.577812	0	0	pd1074	0	strain	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	pd1074	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	0	0	pd1074	0	pd1074	0	pd1074	0	pd1074	all pd1074 direction	0	0	0	pd1074	1	strain	0	strain	0	strain	mix strain & pd1074	1
ppm_7_9902	-0.006623	0.989552	0.635186	0.306189	-0.154792	0.612072	0.239008	0.644352	0.196111	0.700591	0.275261	0.639748	0.758747	0.208492	0.416387	0.134511	0.323887	0.301655	0.241937	0.686542	0.710987	0.172328	0.060652	0.899135	-0.213357	0.674399	-0.076303	0.738408	0.213901	0.379687	0.510157	0.317117	-0.306124	0.616457	-0.378922	0.436796	-0.238477	0.643024	0	0	pd1074	0	strain	0	pd1074	mix strain & pd1074	0	0	0	strain	0	strain	all strain direction	0	0	strain	all strain direction	0	0	0	strain	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0	0	0	strain	0	pd1074	0	strain	0	strain	mix strain & pd1074	0
ppm_7_9978	-0.011848	0.982186	0.348917	0.591401	0.227277	0.457812	0.101948	0.849009	0.541296	0.306219	-0.399123	0.457823	0.631995	0.268594	0.404436	0.152884	0.330471	0.310257	-0.059621	0.920077	0.330213	0.532	-0.204288	0.667563	-0.433127	0.388326	-0.01169	0.958624	-0.015427	0.949172	-0.099942	0.840944	0.316947	0.605057	-0.07945	0.867101	0.639776	0.210733	0	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	0	0	strain	0	strain	all strain direction	0	0	strain	all strain direction	0	0	0	pd1074	0	pd1074	0	pd1074	0	strain	mix strain & pd1074	0	0	0	strain	0	pd1074	0	pd1074	0	pd1074	mix strain & pd1074	0
ppm_8_042	0.243459	0.644469	-1.242735	0.066286	-0.012587	0.967304	-1.114492	0.050091	-0.115551	0.82032	0.286032	0.593793	0.49412	0.394491	-0.42429	0.139848	-0.722757	0.028902	-0.256366	0.732101	-0.535461	0.283816	0.265644	0.575829	-0.083688	0.872879	0.128406	0.5652	-0.171422	0.499346	0.222402	0.665392	-0.258256	0.695141	0.204483	0.666606	-0.334942	0.496724	0	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	pd1074	all pd1074 direction	0	0	strain	mix strain & pd1074	0	0	0	strain	0	strain	0	strain	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	pd1074	0	pd1074	0	strain	mix strain & pd1074	0
ppm_8_1063	-0.371043	0.452338	1.430202	0.038418	0.169979	0.578492	0.120653	0.81302	-0.14542	0.785618	0.51586	0.342706	0.03369	0.950757	0.239511	0.391541	0.312794	0.336592	0.604731	0.341202	0.016955	0.972287	0.315799	0.530703	0.76949	0.138324	0.183935	0.412309	0.20149	0.405856	-0.325477	0.528016	0.079585	0.892674	0.486224	0.312723	0.021917	0.964476	0	0	strain	0	pd1074	0	strain	mix strain & pd1074	0	0	1	strain	0	strain	mix strain & pd1074	1	0	strain	mix strain & pd1074	1	0	0	strain	0	strain	0	pd1074	0	strain	mix strain & pd1074	0	0	0	strain	0	strain	0	strain	0	pd1074	mix strain & pd1074	0
ppm_8_135	-0.432991	0.406686	0.920628	0.182086	-0.277839	0.355775	-0.42686	0.409453	-0.128255	0.802271	0.139032	0.794767	-0.460762	0.407881	-0.12704	0.648526	-0.015427	0.961785	-0.1252	0.834336	-0.013321	0.979091	-0.376761	0.434629	0.475791	0.357487	-0.309829	0.171322	0.09636	0.690258	0.245127	0.632075	-0.230725	0.695095	-0.440215	0.3586	-0.38175	0.464441	0	0	pd1074	0	pd1074	0	pd1074	all pd1074 direction	0	0	0	strain	0	pd1074	mix strain & pd1074	0	0	pd1074	mix strain & pd1074	0	0	0	strain	0	pd1074	0	pd1074	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	strain	0	pd1074	0	strain	mix strain & pd1074	0
ppm_8_1444	-0.125215	0.799086	-0.410606	0.490464	0.284707	0.388057	0.008241	0.987821	0.237413	0.693161	-0.511396	0.345984	0.189658	0.741564	0.008258	0.977144	-0.052591	0.874542	-0.098446	0.869496	-0.457567	0.356715	0.004465	0.992458	0.139244	0.78907	0.029004	0.896874	-0.098155	0.689547	-0.589215	0.245755	1.059814	0.120281	-0.073921	0.878451	0.850761	0.102733	0	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	0	0	pd1074	0	strain	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	0	0	pd1074	0	strain	0	pd1074	0	strain	mix strain & pd1074	0	0	0	pd1074	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0
ppm_8_148	0.080998	0.876294	-0.147558	0.802295	0.244514	0.430737	0.104022	0.845933	0.125342	0.81663	-0.195569	0.721621	0.319743	0.580046	0.103602	0.711047	0.037494	0.906606	0.017478	0.976557	-0.356503	0.471224	-0.491382	0.309884	0.128456	0.799348	0.055354	0.808733	-0.137378	0.574927	-1.185263	0.033439	0.928279	0.133082	-0.073774	0.877807	1.094845	0.040654	0	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	0	0	pd1074	0	strain	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	0	0	pd1074	0	pd1074	0	strain	1	strain	mix strain & pd1074	1	0	0	pd1074	0	strain	0	strain	1	pd1074	mix strain & pd1074	1
ppm_8_1527	0.48376	0.355311	-0.423262	0.476687	-0.103891	0.729477	0.141099	0.793908	-0.21723	0.673949	-0.225872	0.671823	0.650924	0.250923	0.037916	0.890777	-0.152679	0.629125	-0.368372	0.533735	0.115932	0.816148	-0.022276	0.96278	-0.652255	0.208033	0.115209	0.607216	-0.267517	0.265176	-0.63027	0.216355	0.275678	0.6388	-0.256307	0.58957	0.651616	0.196921	0	0	pd1074	0	pd1074	0	strain	mix strain & pd1074	0	0	0	pd1074	0	strain	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	0	0	pd1074	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	0	0	strain	0	pd1074	0	pd1074	0	pd1074	mix strain & pd1074	0
ppm_8_1645	0.139114	0.776215	0.758544	0.220255	0.009565	0.975039	-0.646114	0.224975	-0.34678	0.511727	0.11622	0.837037	-0.625526	0.274062	-0.270172	0.334199	-0.158381	0.621483	0.129486	0.828012	0.295406	0.561083	-0.432133	0.43809	-0.511013	0.361091	-0.084661	0.714292	0.119316	0.628916	0.674422	0.191227	-0.163057	0.786168	0.412505	0.389487	-0.767475	0.13361	0	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0	0	0	strain	0	pd1074	mix strain & pd1074	0	0	pd1074	mix strain & pd1074	0	0	0	strain	0	pd1074	0	strain	0	pd1074	mix strain & pd1074	0	0	0	strain	0	pd1074	0	strain	0	strain	mix strain & pd1074	0
ppm_8_1863	1.255631	0.022321	0.343204	0.575535	-0.144249	0.640481	-0.27519	0.610051	-0.557925	0.326534	-0.14861	0.78309	-0.38597	0.507998	-0.238442	0.406285	-0.191216	0.562166	-0.111888	0.848378	1.335253	0.017777	0.050037	0.915586	-0.593174	0.245276	0.291487	0.202673	0.376438	0.129465	1.022813	0.059454	0.352393	0.547085	-0.182454	0.699672	0.738254	0.173318	0	0	pd1074	0	pd1074	0	strain	mix strain & pd1074	0	0	0	strain	0	pd1074	mix strain & pd1074	0	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	strain	1	strain	0	strain	mix strain & pd1074	1	0	1	strain	0	pd1074	0	pd1074	0	strain	mix strain & pd1074	1
ppm_8_2111	0.681689	0.195867	-1.269614	0.062025	0.583504	0.059522	-0.468936	0.366476	0.092906	0.856017	0.783185	0.181271	-0.727423	0.203444	-0.498521	0.075175	-0.426263	0.184688	-0.707499	0.255231	0.445276	0.370204	0.553588	0.258906	0.616776	0.227793	0.570912	0.0129	0.487522	0.047359	0.803827	0.126808	1.1436	0.071802	0.700315	0.154385	0.215078	0.660881	0	0	strain	0	strain	0	strain	all strain direction	0	0	0	pd1074	0	pd1074	mix strain & pd1074	0	0	pd1074	mix strain & pd1074	0	1	0	strain	0	strain	0	strain	0	strain	all strain direction	0	1	0	strain	0	strain	0	pd1074	0	strain	mix strain & pd1074	0
ppm_8_2247	0.214441	0.662967	-0.247216	0.674986	-0.236964	0.432737	-0.269697	0.600961	-0.048768	0.925619	0.066325	0.903065	0.11024	0.844556	-0.115516	0.671644	-0.184834	0.553003	0.038295	0.949152	-0.495838	0.320078	0.34141	0.482795	-0.478901	0.34514	0.015903	0.942878	-0.386314	0.106052	-0.472308	0.348334	-0.399601	0.4977	-0.287076	0.546312	-0.231363	0.637195	0	0	pd1074	0	pd1074	0	pd1074	all pd1074 direction	0	0	0	pd1074	0	pd1074	all pd1074 direction	0	0	strain	mix strain & pd1074	0	0	0	strain	0	strain	0	strain	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	pd1074	0	strain	0	pd1074	mix strain & pd1074	0
ppm_8_2323	-0.196364	0.688356	0.808156	0.207956	-0.165566	0.599057	-0.301499	0.563461	-0.150147	0.775199	0.618157	0.261071	-0.269649	0.625713	-0.043919	0.874231	0.032095	0.920308	-0.298042	0.614893	0.630176	0.213534	0.332017	0.486129	0.851097	0.112442	0.146053	0.517148	0.030231	0.901733	-0.528397	0.305945	-0.768914	0.206147	0.253057	0.623504	-0.189774	0.703276	0	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0	0	0	strain	0	pd1074	mix strain & pd1074	0	0	pd1074	mix strain & pd1074	0	0	0	strain	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0	0	0	strain	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0
ppm_8_2429	0.105897	0.828508	0.093122	0.88219	0.446345	0.144956	-0.27197	0.606403	0.293483	0.567284	-0.251415	0.637745	-0.562724	0.32571	-0.10343	0.709519	0.037787	0.905261	0.471095	0.430278	0.47948	0.340174	-0.101063	0.830471	0.055449	0.910817	0.027072	0.902196	0.541814	0.025293	0.892537	0.09042	0.989929	0.110096	0.250253	0.605507	0.092209	0.850723	0	0	strain	0	strain	0	strain	all strain direction	0	0	0	strain	0	pd1074	mix strain & pd1074	0	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	1	0	strain	0	strain	0	strain	0	strain	all strain direction	0
ppm_8_2518	-0.581388	0.247408	-0.519129	0.386417	0.412927	0.183199	-0.601836	0.25311	0.034231	0.947051	1.199451	0.042768	-0.315448	0.566615	-0.33652	0.217083	-0.343369	0.2739	-0.211293	0.722382	-0.414712	0.402188	0.992355	0.056604	-0.081402	0.873359	0.555371	0.018033	-0.276232	0.246978	-0.62344	0.22085	0.051785	0.928917	1.095549	0.03614	0.322129	0.520793	0	1	strain	0	strain	0	strain	all strain direction	1	0	0	pd1074	0	pd1074	mix strain & pd1074	0	0	pd1074	mix strain & pd1074	0	1	1	strain	0	strain	0	pd1074	0	strain	mix strain & pd1074	2	0	0	pd1074	0	pd1074	0	pd1074	0	pd1074	mix strain & pd1074	0
ppm_8_2697	0.247039	0.618527	1.108134	0.090264	-0.313689	0.300747	-0.928225	0.105699	-0.381795	0.459881	-0.889607	0.115609	-0.387141	0.544713	-0.225452	0.44317	-0.182062	0.582411	0.508285	0.396692	-0.084869	0.862662	-0.114732	0.814332	-0.515091	0.310418	-0.221997	0.321917	0.011004	0.96375	0.486606	0.36116	-0.216293	0.721134	-0.315968	0.506869	-0.185979	0.705967	0	0	pd1074	0	pd1074	0	pd1074	all pd1074 direction	0	0	0	strain	0	pd1074	mix strain & pd1074	0	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	pd1074	0	strain	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	pd1074	0	strain	0	strain	mix strain & pd1074	0
ppm_8_2883	0.294147	0.55014	-0.164348	0.798841	0.146304	0.641614	-0.705392	0.20394	-0.559658	0.325549	0.461785	0.420263	-0.512545	0.358788	-0.506987	0.079804	-0.504947	0.135626	-0.389702	0.525669	-0.189867	0.698597	0.161236	0.735953	-0.195581	0.693297	0.065994	0.769333	0.058846	0.805479	0.294892	0.555252	0.937305	0.128199	0.167858	0.72473	-0.727349	0.156409	0	0	strain	0	pd1074	0	strain	mix strain & pd1074	0	0	0	pd1074	0	pd1074	all pd1074 direction	0	0	pd1074	all pd1074 direction	0	0	0	strain	0	strain	0	strain	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	pd1074	0	pd1074	0	strain	mix strain & pd1074	0
ppm_8_2939	0.129684	0.795419	-0.131003	0.823431	-0.249176	0.411497	0.089311	0.868985	-0.091649	0.861452	-0.730581	0.200763	1.329241	0.047348	0.209715	0.464514	-0.04103	0.897083	0.705333	0.24893	-0.371272	0.452185	-0.065836	0.892913	-0.21537	0.676452	-0.117995	0.601425	-0.190701	0.427413	-0.652442	0.201464	-0.120165	0.83623	-0.471985	0.328992	0.41808	0.39868	0	0	pd1074	0	pd1074	0	pd1074	all pd1074 direction	0	0	0	pd1074	0	strain	mix strain & pd1074	0	1	strain	mix strain & pd1074	1	0	0	pd1074	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	0	0	pd1074	0	pd1074	0	strain	0	pd1074	mix strain & pd1074	0
ppm_8_2986	0.612614	0.228298	-0.224037	0.724842	-0.160418	0.624158	0.241147	0.638752	0.333809	0.633108	-0.389387	0.475011	0.273388	0.635168	0.164992	0.578895	0.125671	0.717259	-0.065286	0.922598	0.052811	0.914492	0.09947	0.833239	-0.497538	0.335302	-0.00556	0.980007	-0.122589	0.61659	0.29999	0.562021	-0.482543	0.415562	-0.181538	0.702163	-0.194856	0.690824	0	0	pd1074	0	strain	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	strain	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	0	0	pd1074	0	strain	0	strain	0	pd1074	mix strain & pd1074	0	0	0	strain	0	pd1074	0	pd1074	0	strain	mix strain & pd1074	0
ppm_8_3067	-0.135118	0.785188	0.681563	0.275387	-0.137445	0.670459	0.168408	0.741236	-0.399783	0.455742	0.219549	0.698748	0.419659	0.448479	0.180277	0.5133	0.101294	0.750104	-0.193382	0.752433	-0.001798	0.997086	0.535679	0.326699	0.007393	0.988852	0.065014	0.784151	-0.037581	0.879485	0.372286	0.514497	-0.440711	0.456601	0.409726	0.460097	-0.53024	0.290653	0	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0	0	0	strain	0	strain	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	0	0	strain	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	strain	0	pd1074	0	strain	mix strain & pd1074	0
ppm_8_3222	0.040194	0.934376	0.008728	0.988189	-0.264635	0.383452	-0.632533	0.23481	-0.284611	0.586337	0.04645	0.93043	-1.285236	0.041826	-0.514779	0.068008	-0.322731	0.306008	-0.399893	0.50342	-0.112292	0.818671	-0.979252	0.05896	-0.621201	0.226672	-0.36786	0.102046	-0.098245	0.681092	0.543007	0.28844	0.050015	0.931876	-0.46281	0.338904	-0.490938	0.323952	0	0	pd1074	0	pd1074	0	strain	mix strain & pd1074	0	0	0	strain	0	pd1074	mix strain & pd1074	0	1	pd1074	mix strain & pd1074	1	0	0	strain	0	pd1074	0	strain	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	pd1074	0	pd1074	0	strain	mix strain & pd1074	0
ppm_8_3436	0.427726	0.387964	-0.384963	0.516037	0.198902	0.520907	-0.360301	0.484546	-0.140372	0.782735	0.344575	0.520783	-0.767988	0.181801	-0.393935	0.147902	-0.285936	0.354871	-0.308495	0.600901	0.795822	0.122225	-0.193142	0.683237	0.395179	0.42994	0.213729	0.343621	0.392882	0.105829	0.480965	0.367023	0.456668	0.445549	0.355537	0.490172	0.202236	0.691244	0	0	strain	0	pd1074	0	strain	mix strain & pd1074	0	0	0	pd1074	0	pd1074	all pd1074 direction	0	0	pd1074	all pd1074 direction	0	0	0	strain	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	0	0	strain	0	strain	0	pd1074	0	strain	mix strain & pd1074	0
ppm_8_3589	0.087244	0.859133	0.180559	0.78292	-0.173223	0.569046	-0.055899	0.91283	-0.137592	0.787384	-0.246145	0.64561	0.653442	0.249901	0.129962	0.638001	-0.032246	0.918755	0.169973	0.773447	-0.051853	0.918882	0.126992	0.797496	0.448125	0.392064	0.017849	0.936009	0.001651	0.994692	-0.408733	0.458746	-0.214608	0.730636	-0.180148	0.705802	0.274078	0.577545	0	0	pd1074	0	pd1074	0	pd1074	all pd1074 direction	0	0	0	strain	0	pd1074	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	0	0	pd1074	0	strain	0	strain	0	strain	mix strain & pd1074	0	0	0	pd1074	0	strain	0	strain	0	pd1074	mix strain & pd1074	0
ppm_8_374	0.268701	0.587883	-0.209401	0.723304	0.183135	0.578031	0.502019	0.344643	0.008933	0.98692	0.699457	0.238697	0.092935	0.873139	0.11671	0.677204	0.123893	0.698566	-0.073919	0.901258	-0.549392	0.280656	0.236985	0.619977	0.895645	0.116048	0.353193	0.126082	-0.083731	0.737248	0.23912	0.634909	-1.151864	0.076825	1.251268	0.019262	-0.469521	0.349092	0	1	strain	0	strain	0	pd1074	mix strain & pd1074	1	0	0	pd1074	0	strain	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	0	0	strain	0	strain	0	strain	0	pd1074	mix strain & pd1074	1	0	0	pd1074	0	strain	0	pd1074	0	strain	mix strain & pd1074	0
ppm_8_3867	0.289033	0.557242	-0.274994	0.661243	-0.300515	0.324714	-0.418127	0.441565	-0.535761	0.319772	-0.324119	0.547949	-0.607692	0.306731	-0.46553	0.103887	-0.422632	0.195649	-0.970197	0.136839	-0.391196	0.428845	-0.284445	0.552161	-0.211344	0.670342	-0.144303	0.514842	-0.288069	0.231944	-0.009514	0.985065	-0.064857	0.912814	-0.269069	0.570704	-0.144997	0.771754	0	0	pd1074	0	pd1074	0	pd1074	all pd1074 direction	0	0	0	pd1074	0	pd1074	all pd1074 direction	0	0	pd1074	all pd1074 direction	0	0	0	pd1074	0	pd1074	0	strain	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	pd1074	0	pd1074	0	pd1074	all pd1074 direction	0
ppm_8_3938	0.002486	0.995947	0.134703	0.818671	-0.040153	0.894779	-0.270129	0.601297	0.371385	0.472151	-0.02824	0.958892	0.342025	0.53555	0.138545	0.608512	0.074261	0.810852	0.81418	0.193335	0.048907	0.920623	-0.534257	0.272843	-0.78498	0.135642	-0.175898	0.429861	-0.092336	0.702965	-0.317705	0.531058	0.075695	0.898326	-0.480504	0.321757	0.200044	0.682831	0	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	0	0	strain	0	pd1074	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	0	0	pd1074	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	0	0	strain	0	pd1074	0	strain	0	pd1074	mix strain & pd1074	0
ppm_8_4152	-0.146611	0.764734	0.530957	0.376967	-0.099615	0.743021	-0.161901	0.750619	-0.477211	0.370599	0.310275	0.58208	-0.242131	0.660938	-0.121291	0.656757	-0.082194	0.7935	0.35604	0.547503	0.495349	0.327835	0.107402	0.826926	-0.176837	0.721289	0.144052	0.519343	0.058213	0.807691	-0.056061	0.913769	-0.342579	0.557855	0.365576	0.443918	0.112483	0.818425	0	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0	0	0	strain	0	pd1074	mix strain & pd1074	0	0	pd1074	mix strain & pd1074	0	0	0	strain	0	strain	0	pd1074	0	strain	mix strain & pd1074	0	0	0	strain	0	pd1074	0	strain	0	pd1074	mix strain & pd1074	0
ppm_8_4401	0.270492	0.581992	-0.567607	0.346121	0.210506	0.497067	0.3516	0.494794	0.580434	0.286527	0.028751	0.95788	0.703937	0.245858	0.287908	0.306515	0.173666	0.584833	-0.502478	0.401111	-0.435774	0.379905	-0.223308	0.637249	-0.199004	0.688021	0.006811	0.975518	-0.222409	0.350461	-0.275378	0.582256	0.428659	0.480401	-0.214438	0.655582	0.211071	0.672893	0	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	0	0	pd1074	0	strain	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	0	0	strain	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	0	0	pd1074	0	pd1074	0	pd1074	0	pd1074	mix strain & pd1074	0
ppm_8_4564	0.188404	0.723598	1.142965	0.080478	0.208566	0.487124	-0.553147	0.308313	0.424153	0.412134	-0.289749	0.58757	-0.164412	0.765016	0.143968	0.606856	0.251599	0.438788	-0.001525	0.997942	0.510296	0.323992	0.217041	0.647806	0.05334	0.914665	0.037252	0.867477	0.045567	0.849736	-0.268382	0.60411	-0.112236	0.8479	0.238015	0.615942	-0.220803	0.652235	0	0	strain	0	strain	0	pd1074	mix strain & pd1074	0	0	0	strain	0	pd1074	mix strain & pd1074	0	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	strain	0	strain	0	pd1074	mix strain & pd1074	0	0	0	strain	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0
ppm_8_4707	0.983014	0.061714	-0.29062	0.624895	0.269687	0.379619	-0.076642	0.880149	0.483203	0.382439	0.216473	0.687675	-0.492458	0.379279	-0.084391	0.759537	0.046103	0.884271	0.255064	0.664625	-0.082043	0.876676	0.352917	0.466659	-0.002438	0.996134	0.396777	0.079018	0.284279	0.247145	1.292528	0.02039	0.039732	0.945702	0.264709	0.578367	0.208991	0.680896	0	0	strain	0	strain	0	strain	all strain direction	0	0	0	pd1074	0	pd1074	mix strain & pd1074	0	0	pd1074	mix strain & pd1074	0	0	0	strain	0	strain	0	strain	0	strain	all strain direction	0	0	0	pd1074	0	pd1074	0	strain	1	strain	mix strain & pd1074	1
ppm_8_4825	-0.310962	0.532863	0.757462	0.218745	-0.133133	0.66166	-0.202356	0.714072	-0.132414	0.796623	0.089316	0.868092	0.035958	0.948064	0.073158	0.792076	0.085739	0.789414	0.519541	0.391624	-0.046743	0.923806	-0.517328	0.286114	-0.28475	0.567537	-0.030001	0.893141	-0.06102	0.797808	0.206873	0.682238	-0.70483	0.240459	0.23992	0.621155	0.373603	0.450834	0	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0	0	0	strain	0	pd1074	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	0	0	strain	0	pd1074	0	pd1074	0	strain	mix strain & pd1074	0	0	0	pd1074	0	pd1074	0	strain	0	strain	mix strain & pd1074	0
