featureID	b1_aos_122	b1_aos_127	b1_aos_129	b1_aos_142	b1_aos_145	b1_aos_149	b1_aos_27	b1_aos_32	b1_aos_43	b1_aos_46	b1_aos_48	b1_aos_50	b1_aos_54	b1_aos_58	b1_aos_65	b1_aos_67	b1_aos_76	b1_aos_78	b1_pool_mutant	b1_pool_mutant_20200729045723	b1_pool_natural	b1_pool_natural_20200729044422	b1_pool_pd1074	b1_pool_pd1074_20200729051024	b2_aos_102	b2_aos_103	b2_aos_106	b2_aos_107	b2_aos_108	b2_aos_124	b2_aos_130	b2_aos_165	b2_aos_167	b2_aos_170	b2_aos_173	b2_aos_174	b2_aos_175	b2_aos_188	b2_aos_192	b2_aos_199	b2_aos_200	b2_aos_53	b2_aos_56	b2_pool_mutant_b2_01	b2_pool_mutant_b2_02	b2_pool_natural_b2_01	b2_pool_natural_b2_02	b2_pool_pd1074_b2_01	b2_pool_pd1074_b2_02	b3_aos_184	b3_aos_185	b3_aos_27	b3_aos_28	b3_aos_35	b3_aos_36	b3_aos_37	b3_aos_38	b3_aos_40	b3_aos_42	b3_aos_43	b3_aos_54	b3_aos_71	b3_aos_74	b3_aos_78	b3_aos_86	b3_aos_90	b3_aos_98	b3_aos_99	b3_pool_mutant_b3_01	b3_pool_mutant_b3_02	b3_pool_pd1074_b3_01	b3_pool_pd1074_b3_02	b4_aos_100	b4_aos_107	b4_aos_109	b4_aos_111	b4_aos_116	b4_aos_124	b4_aos_125	b4_aos_134	b4_aos_140	b4_aos_171	b4_aos_180	b4_aos_73	b4_aos_81	b4_aos_82	b4_aos_84	b4_aos_87	b4_aos_92	b4_aos_93	b4_aos_95	b4_aos_96	b4_pool_mutant_b4_01	b4_pool_mutant_b4_02	b4_pool_pd1074_b4_01	b4_pool_pd1074_b4_02	b5_aos_179	b5_aos_181	b5_aos_187	b5_aos_196	b5_aos_26	b5_aos_33	b5_aos_39	b5_aos_41	b5_aos_43	b5_aos_45	b5_aos_47	b5_aos_51	b5_aos_54	b5_aos_66	b5_aos_70	b5_aos_75	b5_aos_78	b5_aos_79	b5_aos_83	b5_aos_87	b5_aos_91	b5_pool_mutant_b5_01	b5_pool_mutant_b5_02	b5_pool_pd1074_b5_01	b5_pool_pd1074_b5_02	b6_aos_101	b6_aos_102	b6_aos_105	b6_aos_107	b6_aos_114	b6_aos_118	b6_aos_120	b6_aos_133	b6_aos_135	b6_aos_140	b6_aos_166	b6_aos_167	b6_aos_169	b6_aos_186	b6_aos_188	b6_aos_193	b6_aos_198	b6_aos_85	b6_aos_88	b6_aos_90	b6_aos_94	b6_pool_mutant_b6_01	b6_pool_mutant_b6_02	b6_pool_pd1074_b6_01	b6_pool_pd1074_b6_02
met_1055	1730688.875	4747496	1186509.5	2252660.75	1141953.5	1081064.375	1668626.125	508221.8125	2685104	469709.6563	1662819.125	497034.25	1367597.75	2179088.5	451992.9375	1310611.125	2512873.5	1877499.875	1101969	1340512.875	1721137.375	1951152.375	1510620.875	1620822.75	1908787.375	3512332.75	1884184.375	1657904.75	1479553.875	1650798.625	3641807	3635366.25	2901640.25	2442127.75	2608853.5	1414800.375	2013603.125	2219191.25	3872678.5	2243742.5	3447899.5	1373887.25	1502161	1895506.375	2130722.75	2823690	3269337.75	2205511.25	2464128	3275204	3856363.5	2235010.75	1573573.75	1820310.125	227840.9063	2251738.25	3155493.5	479901.6875	3167031.5	2885850.5	1414483.125	3303481.5	3392642	1755900.75	1823083.375	3274678	2742656.75	3059818.5	2351364.5	2581109	3033896.75	3518598.5	3166062.75	1211445	1855928.25	1310001.5	1720531.5	1123206.75	2069381.125	3315752.5	2408094.75	1320154.25	3540216.75	2019236.375	920404.6875	1532637.75	2198715	1175187.5	3297910.25	2158857.5	934550.75	2803067	2193342.5	2465896.75	1941304	2377377.25	2553003	4318875	3905563.5	2005395.25	1477295.75	1621883	3983715	1281652.375	3094842.25	1294005.25	1962541.625	2652098.75	2011717.125	2166492.25	1652211.875	3453178.25	2313233.75	2878169.5	2587780	1300596.375	2602019.25	2430750	2993232.75	2809717.5	2986540	1506940	1737325.5	2433524.25	2206300.25	3749244.5	2615324	3245081	3747741.25	3127758.25	2834074.75	2715180.5	3669219.75	1939259	2809382	2638247	3276679.5	1663059.75	1699962.125	2476748	3237666.5	1872198.25	3367306.75	2746321.25	2635220	2830790.25
met_1057	1053894.25	1172460	882745.25	864752.5	624446	868684.875	794727.9375	602996.5	1374359	305474.3438	1387977.875	393200.4375	720263.0625	1404632.625	486835.4063	1049718.75	1110151.5	1276683.375	769509.5625	934056.625	824760.375	933324.25	884376.5625	1039021.438	1167428.5	1481393.75	1284503.75	935073.3125	1084038.25	1235225.125	2177098.25	1232374.5	952392.875	1994446	1643933.625	1046666.563	1200151.625	976201	1445378.5	855800.375	1697322.625	1001582.313	1465488.5	1225488.25	1323477.125	1506121	1632273.625	1063242.25	1149960.375	935979.375	1713483.625	816205	650610.625	1131118.25	450483.4375	1352620	1390456.875	649175.9375	1976062.625	1671660.25	995777.3125	1502495.25	1427597.625	1133374	915651.125	1536310.25	1159265	1130697.625	1203772.375	1312033.125	1673528.5	1642188.75	1007539.438	590996.25	748495.625	503921.4688	606744.6875	798197.75	622680.3125	1769820.5	1342614.875	1248716	1260625.75	1072557.5	881034.75	1259478.625	735260.75	654547.75	1234510.125	1501005.625	1171351.375	894625.3125	1081005.125	1106320.375	1035390	1080855.25	969469.6875	1390666.625	1834232.75	1096268.75	1247856.5	1467846.25	1702869.75	729031.9375	1667240.375	1100626.25	1226310.875	1384814.25	1253192	2644378.75	893836.1875	1766167	1401213.625	1485256.25	1307665.25	1042366.625	1751053.75	1426168.25	1605888.5	1407994.75	1327483.625	1503510.125	1263304.5	1637947.75	1242242	1091124.125	1155278.75	1458896.125	973376.6875	1430946.625	1364166.125	1647058.75	1055884.375	1300272.25	1608217.75	1076743.125	1749344	928648.0625	810862.5625	1106040.125	1253277.25	1096669.75	1678974.625	1328280.875	1366089.25	1351292.875
met_1063	3607920.5	961051.875	1256176.5	2750597	1071272	2673730	3555581	575737.875	3811976.25	307956.875	1796848.375	279805.5625	1484750.375	2876649.75	525636.125	1615758	3596978.75	3291473	2172945.25	2497053	1434304.125	1655692.625	2430691.25	2807132.25	4227343	4881133	4569428	5183539	3074514.25	2898133	6397465	2405444.5	2642091.25	1247584.5	5805964.5	734475.25	2212397.75	2345744	2517725.25	973113.625	6804085.5	2002802.5	3973887.75	4374146.5	4347757.5	3102806.25	3143258.25	3395557.5	3625811.5	3226602.75	5724007.5	3183815.25	2210362	3688317.75	543134.125	3982692	4374761	1268017.5	5636827	4136009.75	1607782.875	4989480.5	8137128.5	3333323.5	2142630.75	10173853	5010293	2652793	4010891.75	3724984.5	5744650	6064765	4608415	2593796.75	3185943.5	1683557.375	1143729	1935515.75	1778482.75	3263330.5	3064115.5	1866921.125	6238089.5	3615475.75	1479899.5	2256555.75	2331194.75	1702644.375	5643119	3482710.5	2359488.25	2497908.25	3065804.75	3443125.5	3550404.25	3976081.25	5344939	7128299	5376136	4128478.25	3951050.75	1638188	5576851.5	2792024.5	4514214.5	1522406.375	2544529.5	3883743.5	2154613.5	3099106.5	1696443.5	10826638	4098989	4637929.5	4239060	2287565.75	6296396	3908113.5	4522844.5	4832114.5	5060814	3262719	6125875	9737404	6563076	5088893	4104406.5	6541601	3137501.25	7752031	4002099.25	6633554	3139764.5	1903153.875	6304190.5	2972085.25	1570451.25	2259403.5	2614544.5	3524600.5	11948178	7086956	6524515	4385088.5	7601973	6496054.5
met_1064	3321760	3434528.5	3444283.5	2516190	1258201.625	1645110.5	1058695	953693.6875	2985889	507188.125	2317417	565400.4375	1760585.625	1985400.375	564339.8125	3315587.25	2246163.25	2452401.5	2011201.5	2237158.25	1821292.75	2034794	2167107	2443853.75	2919473.25	3113225.25	3493622.75	2025997.25	2128810	1159260.75	8215803	5207416.5	3143215.5	4320340	3512395.75	2070328.75	3959400.25	2482718.25	4018288.25	2685647.25	2673500.75	2401308.5	3194914	2808641.75	2788308.75	4427421.5	4172098.25	2216232.25	2529508.75	2892171	5264938	1403084.625	1613341.875	1231132.375	359788.75	2783477.25	3158691.75	1147075.25	3244970	3659036.25	1742222	2753032.5	3405449.5	1744343.875	1130760.25	2257024.75	2776320.25	2533360.5	2595685.5	2023230	3783552.75	4154892.75	3496420.75	942654.625	1515450.375	1146783.625	2376546.25	403748.5	1473492.5	3787967.75	2965454.5	1221964.125	3311852.25	1437694.875	1481906.625	2201998.25	2433800.25	708770.875	2492891.75	3323443.25	1759779	2554225.25	2540194.5	2549370.5	2052234.375	2475080.75	2346481.5	3696802.25	4141450	1810988.625	1909262.125	1522162.75	4048087.75	1156916.25	4033292.75	2011918	2180024.5	3790940.5	2450526.75	2736043.5	1589727.375	3714613.25	1769045.875	3516037.75	2478251.5	1309673.75	3279773.25	2657489.25	3219805.75	2536924.25	2938327.75	2912482.75	3685189.5	4278453	2652581.5	4711406.5	4532317.5	3783409.5	3446869.5	3837131.25	3180270.75	3982898.75	4377517	2194875.25	2100625	3453018.5	4575053	2519423.25	2474984.5	3510845	2173810.5	4770353.5	5576574.5	3456732.25	4773925	3938827
met_1066	321940.4375	403005.7188	149337.0469	167957.4688	85525.15625	190246.375	195222.9375	78296.21094	363854.1875	88105.53125	195675.2813	68338.02344	157420.625	193616.2344	107957.7266	191192.3281	248358.9531	272154.3438	195148.7344	238133.9688	158173.4219	161997.4219	180198.375	226234.4063	362180.9063	217288.5313	332843.9375	194389.9531	213924.5469	232091.9375	452280.6875	517455.6563	261323.0938	253430.3125	261118.7031	224719.8125	213837.0781	170895.125	513819.5625	196436.5938	431790.25	179717.0156	276807.0938	225704.3125	254423.4688	342192.7188	309405.4375	313531.9375	254829.4375	204098.9531	450074.9688	171579.5313	131546.9844	219290.4219	43616.97266	183643.0156	293043.9375	85178.6875	371657.0938	334323.0938	144714.2344	233139.5781	370385.2188	210623.2969	198802.5781	315645.1875	254364.1719	311182.3438	247229.125	210236.3125	361181.3438	388969.0625	292601.6875	99072.05469	132606.9063	93028.45313	194139.3594	168528.8594	136315.375	301791.9688	227080.7344	296275.0313	345416.5625	176987.75	142032.4844	206615.2656	178423.875	130730.6719	333162.9063	224459.2031	135992.1094	153225.2656	220117.4531	206771.6094	216273.3594	257867.5938	404593	437721.3438	227260.8594	236146.3281	141853.0313	116632.8516	338598.875	135900.2969	389914.3125	154538.2656	238057.6094	264985.375	221834.7656	181863.0313	101195.1563	490318.9063	231902.5469	360677.9375	333292.25	238042.6094	280608.4375	226620.125	265839.9063	340955.0938	329434.875	295481.6875	498783.1563	473525.0625	258796.7656	230341.6719	280894.25	297422.3125	352184.0625	514499.6563	295650.75	607822.375	276005.0938	184690.375	432014.25	236717.2344	373240.0313	219168.1875	189744.2813	364561.125	378063.0938	439963.0625	483757.6563	295359.5625	443483.0313	368634.375
met_1067	466089.3438	598093	95292.42188	61473.58203	7056.924316	38222.12891	402173.2813	37573.31641	386015.9375	17740.72852	103571.5625	24251.46094	82403.36719	70473.78906	35680.9375	165985.3438	340616.25	374134.875	287665.625	291154.5313	138870.7813	151486.9063	196572.3438	229722.4688	676779.75	212597.9219	654543.0625	371163.625	143344.6719	42264.30859	434783.0938	702214.6875	501927.0938	370665.9375	372956.8438	74634.10938	101066.9922	186030.1406	88804.03906	132524.9844	114935.9844	491737.375	365850.3438	286452.5938	283550.8438	298205.7813	372118	304430.3125	325100.3125	238822.25	415356.4688	283987.1875	289194.8125	165067.0625	15758.87109	367117.7813	565454.75	8455.90918	184320.9219	353142.4688	44423.62109	167253.5156	431035.9688	216599.9688	36724.51563	283832.625	95302.79688	389766.5625	193695.4844	193909.7656	356170.875	323804.8125	286366.2188	76393.04688	461796.9688	96512.72656	165759.1094	24342.68945	54441.07813	356131.8438	355257	34860.05078	456440.9688	59348.89063	107439.1328	67151.09375	106710.3516	104606.7266	277554.7188	171528.0781	70212.39063	152294.2344	176701.625	192581.5938	239314.1719	211369.1875	226966.3281	634519.375	496853.1875	159483.25	77224.42188	9595.366211	500487.0938	152067.125	244998.9531	57967.70703	117058.8906	294910.2188	97187.46094	62789.16797	68956.44531	313838.5625	195155.7969	346399.3125	286575.125	201839.2344	407335.2188	223831.9375	208261.2813	266753.25	277077.8438	49902.65625	574569.25	658784.6875	263526.2813	78986.17188	197096.9844	62128.75	53186.06641	209250.125	271081	44391.27344	502138.0625	17588.45313	122101.9453	297265.5938	218088.0625	87967.125	58823.58594	74370.69531	246734.2969	477494.625	238699.0313	215065	435683.625	363777.375
met_1072	620001.4375	405741.1875	175825.4688	336082.6875	271439	1589210.75	162569.0938	125472.6641	468995.875	124287.1016	840396.1875	314291.5313	202558.5	778523	57879.39453	76789.53125	189922.9375	442245.2813	379791.2813	389048.625	356582.7813	421063.75	549763.8125	645202.8125	114829.3984	109982.1484	95487.13281	74868.64063	55116.14063	47924.49219	128588.7188	406038.625	658206.8125	234471	146253.5781	147899.1563	276088.5938	146109.875	68086.72656	57683.62891	123963.5781	64922.58984	86920.25	113323.9531	102992.4453	143678.7969	162989.0938	158670.625	189362.7813	667096.6875	370923.5625	76876.86719	59086.23828	168191.5938	10170.7627	160901.0469	139109.0313	34358.55859	732598.1875	104373.4609	55766.32031	129957.7813	62595.29297	38746.04688	148740.8594	280790.7813	350544.5	337491.0625	242464.2969	247511.875	218266.1563	160500.375	1029923.563	24396.63672	129117.3828	86260.33594	38044.60938	50633.91797	49238.62109	70723.04688	93947.08594	31087.86914	504402.75	63575.29297	51837.50391	140470.9531	239402.625	46686.77344	601216.5	98815.875	27215.57422	301140.125	251467.3906	187540.2188	203945.7344	200118.5938	157723.0313	262790.7813	753610.1875	938400.3125	15034.81445	28044.1875	108298.0078	17908.66016	58784.46094	22546.70508	30003.70703	292242.4375	41903.60938	66584.79688	27327.55078	274342.4375	49928.69531	245035.7031	96853.11719	164205.9063	96215.50781	168206.0313	143836.5938	192718.625	169497.7969	25499.71094	133770.5781	119712.4063	84141.79688	116992.7031	66024.29688	13995.28125	84895.32813	369275.0313	33708.92188	75809.66406	165501.0938	98149.39844	296558.75	363055.4375	75411.92188	9386.77832	46498.37891	91544.40625	326707.3438	186856.7031	179582.3281	137745.7656	196294.625	180663.7188
met_1080	1492209.125	187384.5781	366683.2813	2764712	416415.5	3648954.5	1860287.125	499466.1875	3468048.75	237330.3281	859787.125	436578.5625	1792393	1515955.5	134196.8438	516797.7188	1335774.625	861459	1020510.063	1189752	717123.8125	839672.4375	1988381	2256482.25	2112280	1776793.375	6729710.5	7383794.5	5707240.5	1027679.813	988626.125	550150.9375	1393134.5	479300.625	6422571.5	293416.7813	1315272.75	1340800.25	2338585.5	1735425.75	9636215	5886167.5	8559022	5686884.5	6385997	2232368.5	2391235	4219417.5	4337868	1263023.5	1804259	1594781.625	2219190.25	653705.625	426187.375	6323812	2490356	840874	9567061	3607926.5	1230823.5	1571018.375	1959746.25	679113.0625	2013734.5	5953019.5	2948310.25	2917639	3041326.75	3123308	3312788.75	3630966.75	7100614.5	2759307.25	16229364	3165352.75	548359.0625	850433.875	516009.125	2558225.75	3236164.75	1013704.5	2448120.75	1878773.25	411473.75	913747.6875	2616763.25	1101751.875	1759558.375	2474015.25	1062797.25	2571435	3541288.25	3263809.5	2168156	2007268.875	1952915.875	2787885.25	1251012.25	3248701.75	321721.8125	409208.5938	3068785.5	939232.875	2157348.75	577968.2822	1301036.25	2821766	1415766.875	914895.375	1762526.375	2843165.75	1434770.375	3164993.75	1493996	1415029	1744204	1515229.125	1634728.5	1572758	1850996.625	344234.5625	269185.6563	4257145	1612776.375	1924779.5	3555603.5	2122416.75	1518540.875	8154013.5	3548170.5	2513038.75	1723598.125	557619.625	3127512.25	1867169	2998981	1407305.875	1360467.375	3664340	7507992.5	1422151	3114039.5	3468826.5	2352839.75	1456421.5
met_1084	6773308	15682079	7953998	12409326	6436524.5	8477318	8476329	4836653	17106998	3457497.75	13444441	4147104.25	8042378	15293504	4214741.5	10436911	10754235	9718562	5675276	6397470.5	8757740	9419021	10142459	10001780	11812475	15058608	11765546	9745554	10255113	8896248	24069484	17903008	13776041	15624636	15081479	8025584.5	9725299	6549846.5	17799610	8494319	12249730	10846059	12597192	11119709	12495138	14125191	15394740	9909713	10497705	10454830	15753238	8111910.5	6691771	6244146.5	2618986.75	9026093	14024034	4688340.5	14646282	19208210	6585833.5	12895092	12791638	8073249.5	8632027	9147553	9270633	10335967	9390483	10293465	13004967	16425720	12710908	4889987.5	8593067	5665736	9076012	6763418.5	7093708.5	12532683	13402252	8126932.5	13065377	7101511.5	6899277.5	10557915	6209078	4713580.5	13356224	10638518	7749452	8871703	8652432	9780854	8133324	10024188	8253956	13923646	11341577	10347240	10018961	14469952	17215516	6482696.5	17471572	7594819.5	12001405	14748839	9669407	21900160	7309090	12618015	7330201.5	10413658	8568103	8523871	9409886	10300899	11469019	11041833	11740420	17358780	15597797	17099082	10939755	9785993	11550903	15997818	14579310	15270046	14867617	19882276	17586280	11138949	13449539	8955202	26207072	6997529	9246650	12456347	10919962	16314478	19172574	13024772	16772347	15046583
met_1085	696973.5	856243	158219.5938	200696.6406	154765.9844	157200.4688	54410.57031	36961.65234	270511.7813	48573.70313	136143.2188	149633.625	274904.25	102181.4609	131402.5781	465258.9063	485548.8125	382001.875	358739.2188	397109.0313	204266.0469	291651.0313	201362.25	244249.2656	348114.2188	230205.2656	517888.5313	882145.375	258884.7031	231450.2969	334042.5	2099371.5	168286.9063	189267.5	773505.4375	447165.4375	859262.25	1491586.625	625390.5625	235755.7031	628233.0625	146713.6563	406249.8438	530394.3125	585642	613059	592085.875	600108.1875	626391.125	864671.6875	1185626.25	44669.36719	73949.79688	49977.33203	28922.42969	143584.625	99516.27344	99280.50781	514944.75	252457.9375	264039.6875	1157121	727581.25	365022.8125	474008.6563	1289079.5	573468.8125	472584.4688	514848.0313	492165.4688	701078	794032.375	932480.5	424275.6875	338320.625	459388.7813	443080.2813	97424.42969	312969.7813	779993.25	497879.4063	254022.4844	159472.4688	474896.2813	216880.2188	278202.6563	542919.5	186693.3438	795114.25	891081.875	328944.25	585931.375	496804.7188	609722.6875	361825.4375	468646.7188	1210102.125	208234.9375	832404.5	207790.1719	119096.6016	76552.75781	118712.3438	37822.80469	206933.4531	653717.875	191118.6719	832427.9375	297751.4063	132701.6719	92724.64063	671706	407962.0313	950537.9375	232378.5625	161419.6563	619057	501831.7813	509765.0625	316802.1875	300863.5938	487847.8438	584219.0625	964405.5	863624.875	2188921	778163.4375	790944.125	380300.1563	679319.75	510947.25	1282909.25	132242.4063	369509.4063	676718.0625	1822382.875	277440.7813	301012.3125	336074.5313	869833.25	1075077.75	1726683.625	1687859.25	983907.125	1430934	1162592.375
met_1086	81708.45313	377657.4688	82726.80469	127157	65803.80469	77182.42188	108303.125	86544.27344	473046.0625	63790.08594	157437.8438	18697.03516	103275.2891	103863.7266	47949.75781	215563.6563	114062.7031	154259.6719	80045.45313	75661.23438	129578.6484	116202.2422	197485.0625	180303.7188	173406.875	128708.9297	219673.7969	234312.8125	97971.42969	105081.6953	476262.875	105514.5547	74684.40625	97732.27344	158228.6094	33971.79297	102670.5859	94301.97656	117076.2266	79733.625	176164.5156	112929.9766	175773.4063	96426.8125	108940.5938	173019.4219	157349.2813	165903.7656	163440.9375	77093.96094	239531.8906	138789.0938	110057.1563	116426.9609	55720.17578	148677.125	180652.3125	47041.29688	143216.7969	486154.8438	95033.24219	376130.9688	382541.1563	126579.2031	79225.52344	148550.8594	121385.1328	121998.6875	177395.4844	189537.2188	207599.9219	247486.7813	158297.9375	105542.6875	49723.24219	128051.125	90526.86719	101573.1953	77814.28906	149934.9688	177403.5938	113228.5391	137417.875	195182.2188	159803.2656	120381.0938	58018.87891	124475.1875	151375.2969	149282.9531	179876.6875	168768.0938	135715.0156	139721.6406	120574.1641	134248.875	117432.1016	174295.4063	205493.5469	135136.3125	246316.8438	98872.84375	301588.6875	149773.9375	409923	152289.7031	282214.8125	234979.3438	159392.2031	558540.1875	155741.9063	203050.5469	130272.5313	150996.2813	257118.4844	258222.5781	393758.6563	218346.9375	265649.0625	206829	194995.6563	438489.5938	433388.6563	406830.125	395959.2813	157100.6406	95993.25781	313365.25	304998.1875	203307.4063	230482.0938	246163.3906	146100.2031	85896.79688	181395.6719	156246.2188	277061.5625	130925.2109	106543.9375	177715.8438	220703.1875	470737.3125	427203.75	212213.5	553483.1875	406550.0938
met_1089	3537490	2570539.5	2347888.75	1277105.25	910635.6875	1471896.75	2823795.5	940016.0625	3646092.75	871821	1911338.875	967167.75	1775312.625	2324008.25	929168.4375	3031195	3497424.25	4035304.25	2210099.5	2683062	1857158	2016482.5	2895580.75	3038926.75	4898918.5	3360971.75	4552887	5000089.5	1625031.75	2536786.75	3031944.75	4568295	3662955.25	3558872.5	2824937	2259550.5	2548615.75	2650501.25	3556248.5	2878315.25	3978952.5	3817686.25	4020072.25	2225400.75	2136689.75	3493507	3150945.75	3764537.5	3481758.25	3477938	4629963	2549033.5	3604599	3034038.5	1317329.875	4622232.5	4325965.5	1614669.75	3935055.5	4234240.5	2525070.5	4364984	4293865.5	3518002.25	3971120.75	3967850.5	3399539	5147063	3700633	3530057.75	742059.6875	3599743.25	5075351.5	2082840.625	5781997.5	2749972.5	2812939.75	2630995.25	2080617.25	3236818.25	4152965.5	1215097.875	4411759.5	3807244	2745886.75	2321272.5	2503643.75	2977230.25	5142673	4964062.5	2296426	3351652	3779177.5	3383349.75	3597144.25	3766910.75	3092419.75	4087793.5	2608701	3699824.5	1243061.125	883680.125	4769694	1300081.5	3167318	1711157.5	1898774.375	4588735	2196648.75	2694531.5	2884964.5	5097511	3040158.25	4884301.5	3639567.75	4463826	6279782	3489699.75	2323205.25	3235665	3083208	515698.5625	811341.4375	3816755.75	286699.7813	3878247.25	1631743.5	1831903	1598023.875	460732.0938	2693106.75	176611.25	3323187.5	813931.75	4035758.75	156329.5938	755791.625	598399.8125	1138449.375	538218.9375	2038909.875	2170716.5	238004	1336733.5	155866.2969	2201682.25
met_1099	4912888.5	5703365.5	265967.5938	2842136.75	3227640.5	244621.4063	3774537.75	411756.7813	5754333.5	27283.91016	1551127.875	612000.375	579712.625	801288.0625	965754.8125	84629.3125	29196.06055	58793.39453	2298158.25	2676560.5	1755384.375	1780020.625	1610730.25	1750295.875	1554428.75	1484619.5	11202449	395150.4688	10002478	3568302.25	5217100.5	9511833	4244035	36342308	6126542	10856688	5533460	4414671	7987631	1629722.125	13898188	1959450.25	6922840	7504839	7719870.5	9328366	10491311	3851997.5	4005300.5	49536.04688	4074713.5	3804259.25	104924.5859	3427427.75	62854.00391	231537.8906	2336540	129318.9844	193602.5313	2836367.25	832709.3125	188891.7656	3549269	1284087.75	74706.57031	7234389.5	3836300.5	188544.5	1204896.375	1232339.25	3678670.25	3951115	1674409.75	104435.9297	201859.6406	101431.4844	2128478.25	39598.96094	779024.25	3265838	162022.1094	4467706.5	1955605.875	166831.5781	4121282	2246038.5	168235.1875	148365.3438	2605804.75	80699.82031	331116.9688	1105210.625	1840322	2057786.625	507623.6875	539319.375	792101.25	3824961	200965.3281	169967.75	963499.8125	623723.125	1484088.75	1071733.375	7802504	56551.28906	1221288.75	240947.7031	377039.125	719843.3125	31459.89648	2136568.75	3195407	862859.875	149653.1719	398684.5313	880611.5625	632856	759165.6875	2220756.5	2860296	3929193.5	7445795	1442997.125	1781190	58735.29688	95837.25781	1721228.625	3204325.25	1418540.375	9510485	6744271.5	273888.0313	1530606	220681.1094	67929.99219	3150245.75	3963582.25	98808.875	3867574	5312940	2161042	1093483.375	659040.5625	1326428.125	1125468.25
met_11	101638.6875	181617.5156	166740	152302.25	136043.4688	167127.0469	124286.1406	169597.4063	171753	64291.66797	195056.4063	67699.5	104306.4609	187831.4688	87147.69531	140067.8438	144265.5781	107362.0234	123027.0391	117706.7344	137586.7813	135429.4531	141906.3594	147601.6406	182888.1406	211750.6719	182667.625	125124.6875	120568.4141	124125.0391	194463.9531	248552.7969	163296.4063	153573.7813	207298.1094	143667.4219	141157.4375	76226.17969	230207.0313	128206.4453	208269.4531	197201.0313	152081.3281	134941.5	193695.3438	170967.5156	175306.4844	176715.9063	122117.9219	235453.875	224581.0781	98273.03906	113729.5156	77259.46094	45648.41797	96228.46875	148973.3906	139956.8281	215087.5938	271912.7188	111708.0781	206208.8125	88710.83594	105073.9531	137505.1563	95339.69531	149294.8125	149714.4688	142676.4531	131347.8594	151229.5156	110376.5	124755.1953	98112.125	207956.8906	155529.3594	186257.5	95532.59375	185078.25	111064.4297	160615.5781	136422.6094	196627.4375	181588.0156	117353.7969	122515.0625	119296.0703	98339.89844	130245.8672	162833.75	175903.25	123768.2578	187350.6406	148022.6406	124806.6484	202050.8594	98504.78906	120358.375	93277.10938	136579.6563	127845.9922	189554.0938	150600.7969	80720.04688	192042.9844	95244.21094	140366.2188	123090.6719	102788.7344	156663.8906	79570.53125	140752.0625	110901.3281	128967.1875	114209.8203	194388.7656	124111.5156	122445.3281	167655.9531	115851.5938	136614.3281	228176.8438	186842.7344	247569.1719	173277.125	133900.3281	167796.8125	196653.3281	296775.125	123139.0859	159367.125	220625.5313	198218.4531	168314.5313	131746.125	145677.7344	278379.875	152420.7969	117249.1719	176117.1719	178633.3594	148261.8438	222585.2969	180739.3125	245733.8594	249114.625
met_110	6288271	7372248.5	3543932.5	7004675.5	2569504.5	2482508	3752714.5	1796042.25	7769067	1743533.375	3813670.5	1100474	4275946	9153483	1177508.875	2702070.5	12305345	6553462	4403027	5606761.5	4856079	5861227.5	4643027	6195820.5	10775726	9741994	10154823	12288873	9206431	6035291.5	29491286	13974883	6080098.5	8779374	16289165	6361946	10109421	14397491	31216088	7325201	10799265	8526815	7183262	12468096	14157676	16111975	17486666	10334454	12449777	11634176	41226648	5307790.5	8807084	8945312	750790.875	17288260	13854437	1895817	14433292	16546928	3653236.75	6829899	17477042	7341142.5	11191669	16604463	10452078	14279956	10471578	12625370	21807752	16346554	27323868	10646046	7141987.5	8249378	5930049.5	5610577.5	5479275	18112464	15285332	7082416	16140767	4817471.5	3570643	7410240	9757286	5630597	16683342	9183352	5297996	15592455	11683901	13837673	11596773	13348853	16029531	18211978	11050087	9477543	5797959	3943435.5	19358990	6976847	12839140	4292060.5	10943961	18788068	6721202.5	3151059	2579040.75	20113122	7648954	13052752	6959476	6531123	9902690	9946007	11723305	11826340	11241258	9740541	28455964	23290870	20831644	21357054	14492215	22878790	17139844	33027978	19133524	18263088	17978238	10195327	26159098	18416112	15111322	9071754	10919968	15081949	17233070	28730042	25485332	37701664	21320408	29824356
