featureID	aos53_ga_ms2_40	solera_92	solera_49	solera_3	aos36_ga_ms2_55	aos58_ga_ms2_18	aos66_ga_ms2_112	aos87_ga_ms3_118	aos43_ga_bku_60	aos71_ga_ms2_62	aos180_ga_ms2_89	aos37_ga_ms2_56	aos149_ga_ms2_9	aos170_ga_ms2_32	aos93_ga_ms2_78	aos113_ga_ms1_84	aos169_ga_ms2_133	aos109_ga_ms2_81	aos91_ga_ms2_119	aos74_ga_ms2_63	aos166_ga_ms2_131	aos107_ga_bku_80	aos145_ga_ms2_8	aos70_ga_ms2_113	aos111_ga_ms2_82	aos78_ga_ms4_22	aos101_ga_ms2_121	aos140_ga_ms3_87	aos140_gt_ms3_130	aos32_ga_ms2_12	aos67_ga_ms2_20	aos28_ga_ms2_53	aos120_ga_ms2_127	solera_44	aos133_ga_ms2_128	aos171_ga_ms2_88	aos46_ga_ms2_14	aos115_gt_ms1_29	aos69_ga_ms1_64	aos135_ga_ms2_129	aos95_ga_ms2_79	aos69_ga_ms3_114	aos102_ga_ms3_122	aos113_ga_ms1_124	aos25_ga_ms2_10	aos125_ga_ms2_85	aos184_ga_ms2_50	aos196_ga_ms3_135	aos88_ga_ms2_138	aos27_ga_ms4_52	aos73_ga_ms2_70	aos198_ga_ms2_137	aos48_ga_ms2_15	pooled_pd1074_143	aos142_ga_ms2_7	aos99_ga_ms2_141	aos167_ga_ms4_132	aos193_ga_ms2_136	aos42_ga_ms2_59	aos197_ga_ms1_134	aos27_ga_ms3_11	aos51_ga_ms2_109	aos175_ga_ms2_35	aos38_ga_ms2_57	aos85_ga_ms2_140	aos99_ga_ms2_68	aos134_ga_ms2_86	aos86_ga_ms2_65	pooled_natural_isolate_42	aos106_co_ms2_25	aos76_ga_ms2_21	aos174_ga_ms2_34	aos43_ga_ms4_13	aos65_ga_ms2_19	aos84_ga_ms2_76	aos35_ga_ms2_54	aos116_ga_ms2_83	aos185_ga_ms2_51	aos75_ga_ms4_115	aos118_ga_ms2_126	aos127_ga_ms2_5	aos196_ga_ms2_101	pooled_mutant_142	aos96_ga_ms2_74	aos33_ga_ms2_105	aos127_ga_ms3_24	solera_144	aos40_ga_ms2_58	aos122_ga_ms2_4	aos100_ga_ms2_73	aos193_ga_ms3_100	aos92_ga_ms2_77	pooled_mutant_90	aos49_ga_ms2_108	aos188_ga_ms3_36	aos90_ga_ms3_66	aos47_ga_ms2_107	aos83_ga_ms2_117	pooled_pd1074_91	aos167_ga_ms3_31	aos181_ga_ms2_99	aos98_ga_ms2_67	aos39_ga_ms2_103	aos87_co_ms3_72	aos165_ga_ms2_30	aos44_ga_ms2_106	aos105_co_ms2_123	pooled_pd1074_43	aos108_ga_ms2_27	aos192_ga_ms2_37	aos200_ga_ms2_39	aos56_ga_ms2_41	aos79_ga_ms2_116	aos45_ga_ms2_110	aos99_ga_ms2_26	aos41_ga_ms2_104	aos129_ga_ms2_6	aos199_ga_ms2_38	aos94_ga_ms2_139	aos113_ga_ms1_28	aos82_ga_ms2_75	aos173_ga_ms2_33	aos50_ga_ms2_16	aos26_ga_ms2_102	aos114_ga_ms2_125	aos81_ga_ms2_71	solera_97	aos85_ga_ms3_98
ppm_1_0585	558836107.3	61928325375	68783888880	65289939646	1408971178	4088291182	558836107.3	558836107.3	20609320920	9351262365	5451492788	558836107.3	3483617694	6294464601	558836107.3	558836107.3	2493659866	558836107.3	558836107.3	7758208942	558836107.3	558836107.3	2635271981	558836107.3	558836107.3	4713596287	558836107.3	4604706178	4657857552	1567438540	6782657359	558836107.3	6030542475	60908063607	6954131767	2897845210	2414198812	3239243342	2366246824	558836107.3	558836107.3	2163776572	558836107.3	2929775824	7559061235	558836107.3	7144105909	558836107.3	5645818193	2420883919	5484384497	1669703027	14658405451	558836107.3	6089278639	6299451525	5740724316	558836107.3	14938956677	558836107.3	558836107.3	8660284118	11340732856	7670043925	2284734927	9089192370	558836107.3	5222131223	7149235722	558836107.3	8134349977	3448259423	20650865379	2495948549	5555977690	558836107.3	4323192109	12521716400	558836107.3	558836107.3	17623217550	558836107.3	6555148071	11481780395	558836107.3	21160276250	47697409303	3192886962	558836107.3	558836107.3	558836107.3	12239566359	5740576106	4820231461	558836107.3	558836107.3	4402878974	8899332679	10857760190	6148214956	8699163098	6686844487	558836107.3	558836107.3	12332756530	7259723302	558836107.3	15936145889	558836107.3	558836107.3	558836107.3	558836107.3	558836107.3	5033075780	11215538873	558836107.3	3995831521	5818127708	9275871723	558836107.3	5098898553	5199224463	4285976110	4068672963	7300359037	558836107.3	51831533655	558836107.3
ppm_1_0672	2797148265	36975240598	41354886206	41268284746	1036036274	3333898861	2946130655	3363633565	13627439119	6785690359	4305480175	3805513123	2913219201	5624445874	2694167217	2950516053	2140833947	4774136486	5690056337	8212729773	3483121920	2859814633	2295224593	1264141793	6180826459	4334602598	9607617167	4006695263	3726207546	1295816903	4579276312	3316949286	4389583469	36697943706	5481510977	2590135508	1713164663	2918351676	2041836580	3196753789	1699935852	1932986059	385620133.4	2485184543	7559061235	2679037686	5470111639	3322692796	5130838502	1704627275	4002989408	1569859646	9862620727	5040733599	4935786339	6836333207	4826511920	4784303339	9806192565	3233538913	6959735046	6869591999	7789727317	7205816535	2120311478	9426417328	3729991269	4661596305	6055462886	4887581916	8534894041	3249208251	13494408222	1798194179	4393877097	5344995100	4016215104	9150609779	14070953539	4507266800	21709216741	3498458580	5753017380	8450912533	385620133.4	22162197531	29028108264	2449868005	4691089429	9369040914	6145479814	8889315583	5149180278	4664703388	12846476978	9749972593	4000984221	6727423668	8528841214	5376056204	7367429261	6656137749	9431270189	7467105613	9559929357	4875929703	7860417031	15995342537	3449465056	6922453833	6024162085	8455232542	11386079466	3968592690	11837832330	4464584007	3727988336	5663513578	7520393255	3203218716	4428056698	5115512580	3594242262	4103103500	5301679863	4443010753	32332450515	2491424143
ppm_1_264	39633717034	26395037504	34096787852	54970456731	11459675672	108000000000	39527954222	13298320766	79567341681	50869692567	23254946246	52903874340	38787083608	209000000000	32220709615	48568117354	37678481036	44754366965	13330258778	26885094625	54638768030	17463870001	77263415001	29073262300	48398982985	70492568541	15848818528	61013139742	33410958351	32540977654	50643158911	14058794777	37657960130	28024352096	70035423584	58915118721	43062431961	77644188650	27025393758	34588959638	18759933641	31920728570	15006850538	35184398988	12851857606	34652954398	28827401399	31769534932	41853458943	2089240676	14141403668	50853613478	101000000000	26096550016	108000000000	22773335438	23581281824	83724383987	60783062000	36087298266	32278077587	24703024544	41886568380	63831518980	34060136454	40111466067	21442682065	63055241129	43203852708	23265034354	97270893925	41125763317	151000000000	31540486174	20507303680	15000099348	50292690332	28679364276	32189278544	39426728525	60481673658	37324419880	26062055086	15588714034	5602630038	35713251851	18509302375	41325199353	39309605662	21379645014	110000000000	39976783065	13165632174	28713385766	160000000000	42711444979	76738080211	18111382958	24798447255	34295698391	47358415387	34510101308	43698150135	16685049953	41763507026	45407121608	15369106647	66706897972	60555460167	41536568205	44570579655	47170587194	32523063520	41994914005	47445710425	23745176470	69840004135	50540659545	22709719744	59856147888	46042920956	74582511464	40489336966	84517793780	34243473669	21580290011	25680284619	43059489879
ppm_1_3037	943290318.9	33962170348	38094962378	60183179462	943290318.9	943290318.9	18623109621	11277300095	943290318.9	35383191720	943290318.9	33589100268	25545892461	943290318.9	943290318.9	943290318.9	943290318.9	943290318.9	14375567145	15351020898	29968462477	18538681402	943290318.9	943290318.9	943290318.9	943290318.9	13607759103	943290318.9	943290318.9	943290318.9	39875335007	14929262398	23519749945	48521187939	49343354064	943290318.9	943290318.9	943290318.9	943290318.9	943290318.9	18899582054	943290318.9	943290318.9	943290318.9	12799577640	23430477403	34733227320	19630960286	31117545435	1101365184	12268837968	943290318.9	943290318.9	943290318.9	49342997158	15602323708	17635377929	40750060098	943290318.9	22420464113	943290318.9	24671073748	34371611024	943290318.9	943290318.9	943290318.9	20936477839	943290318.9	28020776925	16428655086	59424795912	30356652756	943290318.9	943290318.9	22835313492	943290318.9	42260430738	28692121041	943290318.9	39551609158	41908384806	22805461912	21520764280	20182465191	943290318.9	40162128322	27870082129	943290318.9	21139605649	23293274985	54179041231	18854326967	15582712659	31667278977	20700888408	943290318.9	943290318.9	943290318.9	943290318.9	943290318.9	943290318.9	34369155932	943290318.9	15557425398	42438167854	943290318.9	14509572652	19261944586	943290318.9	42582662958	943290318.9	27969943702	23355289936	27914375613	25296501916	943290318.9	22448935395	943290318.9	16238089197	943290318.9	943290318.9	42815904117	24898670616	943290318.9	943290318.9	943290318.9	48020560121	943290318.9
ppm_1_3238	49978832418	181000000000	189000000000	212000000000	16095461874	77254060063	55713289888	212000000000	66785106766	81713484500	57084328199	223000000000	70402464073	141000000000	52159470450	44844875688	31393345602	96585109293	352000000000	119000000000	52268901931	65950391045	90847971532	30163561495	164000000000	64062837130	55194557951	52401676245	42866174890	25694385485	48192519659	161000000000	136000000000	183000000000	72326921921	50038690819	23669283761	38153797486	54734645507	90741789177	55542061066	53041652379	37677276180	35656833789	288000000000	44745070177	87674104114	74817831214	108000000000	33907652836	161000000000	29835415007	77944983546	107000000000	81193045738	127000000000	63124313934	68369916597	77380899583	59574049771	290000000000	208000000000	101000000000	269000000000	56712393957	157000000000	74210998495	49874670072	78347007695	47339963122	117000000000	58464570071	82987194896	25239847873	79284459877	81664321281	62662917597	129000000000	460000000000	52892059747	269000000000	73022498692	122000000000	205000000000	4699459421	230000000000	146000000000	31429593466	58094262191	167000000000	76883845139	146000000000	94710591940	74999790161	90957593430	100000000000	54508490013	296000000000	115000000000	69259414716	106000000000	90448613585	228000000000	272000000000	80723317716	42862355614	58869307891	112000000000	41344758539	96769596675	121000000000	64694029237	495000000000	66408004576	134000000000	69799865980	49532537639	63915470387	139000000000	38975257948	60379931166	90076758577	95750059274	112000000000	189000000000	200000000000	178000000000	58641142826
ppm_1_3396	58482947827	191000000000	197000000000	217000000000	15555513849	73652697637	60159245368	224000000000	69907307864	82662606454	59304338040	227000000000	72033611973	134000000000	59683411781	44512318308	31431495272	122000000000	408000000000	125000000000	51704244666	77088649415	90979935980	28594120269	182000000000	63157372667	72351621140	51833973405	41582249501	25222330710	46710632800	162000000000	136000000000	182000000000	73627910648	49774428066	21919555909	35915250263	52043623938	94205985148	61015870993	50362719263	50863223862	34436962750	307000000000	44915949941	90977912473	79027007943	110000000000	35473521792	174000000000	27885065541	77832475934	110000000000	75328112019	128000000000	68301362103	65620272567	79879310941	60677704399	315000000000	216000000000	99782624809	265000000000	54717362462	161000000000	76579046181	47315434849	78625939524	63701920426	116000000000	54159442171	80804318928	24447315958	81900372859	85459206780	63486517073	137000000000	474000000000	56515007450	261000000000	76566187514	130000000000	215000000000	4660835094	231000000000	145000000000	29709228678	58937691632	167000000000	77982133369	159000000000	97070720561	73259691910	94224882677	108000000000	52586128712	340000000000	116000000000	72318571906	109000000000	92884794760	242000000000	276000000000	94659600365	40111455526	99187798357	113000000000	38959923805	99756439247	126000000000	69277220359	503000000000	63072495541	132000000000	69484132277	54311465360	59789148458	142000000000	37285214675	57530904117	84889949925	101000000000	109000000000	187000000000	197000000000	172000000000	56947147152
ppm_1_3605	13100064099	40330902836	44085259062	59928688620	2083174708	2083174708	12379377785	2083174708	2083174708	21851872465	2083174708	2083174708	14035117001	2083174708	14980203188	2083174708	11489361533	20311846262	20042996705	14267810810	2083174708	11341164344	2083174708	2083174708	35592779784	18729925902	2083174708	19166768656	12384044704	9485068290	2083174708	14505795238	14653948702	47199110026	2083174708	16434790538	2083174708	2083174708	8372709577	14776391257	9723564441	2083174708	9367532371	2083174708	15774844761	15890760919	27047243046	2083174708	2083174708	2085497572	11732692911	11718220121	2083174708	13332050836	2083174708	13447782279	13329608834	2083174708	16897099487	13542196017	14298958603	27439858092	12627667185	2083174708	10667834712	19325990663	15837519821	17934253998	14083488522	10385727284	2083174708	11232132562	2083174708	2083174708	19717584056	2083174708	2083174708	26506215202	23914542389	2083174708	2083174708	2083174708	16969266400	29340959439	2083174708	2083174708	33524547461	2083174708	2083174708	26442260512	28040682692	21159684270	13364557330	26042125544	15717675462	21152749500	16829098872	18083506510	12019337477	13195926512	16270105389	21112286184	15877658131	2083174708	19179583556	12878647278	13652232394	11281271523	15110219044	27215348170	22549429529	15414679319	24480160873	16080852209	14576636216	2083174708	2083174708	2083174708	23846091411	2083174708	2083174708	2083174708	14992459366	17910606821	43578365938	9536421852	2083174708	2083174708
ppm_1_3702	12235073257	40330902836	44085259062	59928688620	5653828846	2268210147	11983863209	2268210147	2268210147	22220750766	2268210147	19841515926	15922890527	38331785719	14181817714	19018657844	12441029529	19939975952	20871515158	15056720053	17304336694	12770115311	14977868980	9236725900	35560820357	19839447536	9815225980	19999494968	13005698381	9444873956	15142047602	15919072205	15276257169	47199110026	20478415346	18580619402	9604503969	14435265432	8507172386	16818604630	9884345945	9233939811	9416488157	14359464862	15355322606	17448616168	30336183009	16290106402	16278447148	2275915941	11547140608	12498527668	2268210147	14661706715	24612790088	15410754911	13234207364	22788569716	17988104073	15227881670	13937221243	32334915630	12461549175	16202532865	11215669478	20331681380	16376096400	18082554717	15000230538	11430325919	25571061569	11646804815	2268210147	11051871025	20729734094	13491731633	26404114315	29345503965	23288779898	21001312365	20230682636	18622000254	19435023482	33476045558	2268210147	20744655427	33524547461	11574069488	13650021804	27336993646	30977895269	24439059246	16014977752	32439314463	16790605139	22100253692	17547203035	16989439980	13847462856	12832355294	16828002323	21390164854	17831495899	8367003469	18595538874	13523964106	15007414320	12843498383	17416682360	29528618928	23897827001	17240826838	30795809926	18157090191	16141179134	16535037076	15651851798	15170766770	26850508714	16040925627	19679022790	18597218819	15024798368	18623592441	43348421602	9598912059	44342406473	14259947448
ppm_1_3831	1699869847	1699869847	1699869847	1699869847	1699869847	1699869847	1699869847	1699869847	1699869847	1699869847	1699869847	17265370147	13456614578	1699869847	1699869847	17060797527	11094173864	14583244904	13543411571	12895952261	14165799113	11129736835	1699869847	9084416316	21990786717	17942066866	1699869847	1699869847	1699869847	1699869847	1699869847	13658040188	1699869847	1699869847	17375914369	15943859382	1699869847	1699869847	1699869847	14149084458	8360488551	1699869847	1699869847	12663425545	12060305293	16244556758	22973217425	13166566012	15332205421	1699869847	9119563412	1699869847	1699869847	1699869847	1699869847	13643789215	11736607655	17874137538	14482300515	1699869847	12301021762	22929135795	1699869847	1699869847	1699869847	1699869847	13848722623	1699869847	1699869847	1699869847	1699869847	10774753337	1699869847	1699869847	15701231820	13388690463	22413891724	21836842839	1699869847	17681633027	19835657988	15660100731	1699869847	24787755206	3978541942	20095388092	1699869847	1699869847	1699869847	1699869847	25446127764	1699869847	1699869847	24567865392	11369485265	18245296363	16510827631	1699869847	12292136482	12002795545	15784100422	1699869847	17784517185	1699869847	18066597311	1699869847	12376373971	1699869847	1699869847	22366202770	1699869847	15091023349	1699869847	15856113950	1699869847	15993828345	14834060032	1699869847	18797273757	1699869847	1699869847	1699869847	1699869847	1699869847	31182184080	8591360977	1699869847	1699869847
ppm_1_3966	12417159432	20539596551	21728193980	28707845982	6399122814	19459812545	12998723211	9817730055	16524878882	17617845250	9614214598	19269094984	15784847187	29224767608	12805196019	18306214400	11147783196	14902051838	14754529975	14476658867	14795800124	12105695690	14251610907	9742277122	22114572884	19157337084	9765262372	19534688437	12778611032	2196217291	14182433269	14161778903	14128663458	24875387659	18477753268	16373599650	2196217291	12391841793	9254178636	14384751583	9254699387	10101523414	9139008807	13432172871	13474264573	2196217291	20236205170	14342614167	18007376435	2206978110	10608191947	12409922149	19184953368	14742949119	19858619110	15556227700	13315052304	18620792851	15704940614	15487170159	14647174048	21805098623	12012180339	17507524671	12379424927	20359063594	15383967758	17619036468	13938651277	12329812123	24374986304	11158650830	23301923530	2196217291	16277712519	14016937547	23456176165	19369632109	23119900333	17654814837	22940811594	17149594651	17087739876	22085601535	2196217291	22011541159	15684539609	12187037977	12070971734	20414846773	26057428717	20424513064	14442276279	22197988533	9092991192	22298158139	17767559459	14155201617	14450303432	13900412520	18307746057	20892775783	22588156150	11550158591	18434899296	13704915724	16573184767	12497600033	15546694762	2196217291	20641522756	16828231090	26039595066	17151298187	17874415317	16969583911	2196217291	14623904206	19396798507	15889806108	18007310618	16775123006	14472517861	19186771679	27460407996	10480193807	21976415682	2196217291
ppm_1_4057	13022635080	19778030311	21096891924	28358706139	6528884760	19470405818	13079444870	10462237680	15862651591	18482561161	9138498346	19708872130	15633241164	28736500293	12891857669	18857307201	11578318506	14996159729	15847005706	14798718450	14887471807	12019882234	14966177020	10245545960	22137382675	19876611806	10496317231	19819881094	13008133128	2216289992	13366113801	14962622487	15673737924	23916979213	17121373495	16879751901	2216289992	12693650753	9692143722	15806118986	9348627599	10552337574	9522020445	14120407906	14121607607	19050736149	23321099437	15132190256	17726662724	2261460037	11133028366	13076656602	19495615536	15596759470	18827961060	17431757032	14120312070	19145298742	16032789603	15937691911	15187427596	24133593212	12544389034	18765960421	13341778700	22315200355	17501792584	18023563166	14536137096	13024119352	23259868960	11471672453	22894096665	2216289992	16640449930	14062380140	22245935757	23096386878	25087237846	15990848019	24465113145	18412138859	18079011413	26416648921	2216289992	22896925214	15498677513	12488752992	12803857454	20760233864	26492533887	22298099769	15268842967	23427130813	10533905227	22873444805	18165643818	13699061600	15415562004	14716894071	18616423365	21427866255	23379904760	12476553736	19248760319	14517616423	17263901594	14451085116	15553669554	21662837025	21836470104	17789143905	29874747136	18451435888	19969999080	17031999801	2216289992	15129725780	23061282218	16718033423	18197168926	16624872425	15311567619	20183498234	35199745104	11467607666	21580547137	17145729618
