featureID	b1_aos_122	b1_aos_127	b1_aos_129	b1_aos_142	b1_aos_145	b1_aos_149	b1_aos_25	b1_aos_27	b1_aos_32	b1_aos_43	b1_aos_46	b1_aos_48	b1_aos_50	b1_aos_54	b1_aos_58	b1_aos_65	b1_aos_67	b1_aos_76	b1_aos_78	b1_pool_mutant_b1_01	b1_pool_mutant_b1_02	b1_pool_natural_b1_01	b1_pool_natural_b1_02	b1_pool_pd1074_b1_01	b1_pool_pd1074_b1_02	b2_aos_102	b2_aos_103	b2_aos_106	b2_aos_107	b2_aos_108	b2_aos_124	b2_aos_130	b2_aos_165	b2_aos_167	b2_aos_170	b2_aos_173	b2_aos_174	b2_aos_175	b2_aos_188	b2_aos_192	b2_aos_199	b2_aos_200	b2_aos_56	b2_pool_mutant_01	b2_pool_mutant_02	b2_pool_natural_01	b2_pool_natural_02	b2_pool_pd1074_01	b2_pool_pd1074_02	b3_aos_184	b3_aos_185	b3_aos_27	b3_aos_28	b3_aos_35	b3_aos_36	b3_aos_37	b3_aos_38	b3_aos_40	b3_aos_42	b3_aos_43	b3_aos_54	b3_aos_71	b3_aos_74	b3_aos_78	b3_aos_86	b3_aos_90	b3_aos_98	b3_aos_99	b3_pool_mutant_01	b3_pool_mutant_02	b3_pool_pd1074_01	b3_pool_pd1074_02	b4_aos_100	b4_aos_107	b4_aos_109	b4_aos_111	b4_aos_116	b4_aos_124	b4_aos_125	b4_aos_134	b4_aos_140	b4_aos_171	b4_aos_180	b4_aos_73	b4_aos_81	b4_aos_82	b4_aos_84	b4_aos_87	b4_aos_92	b4_aos_93	b4_aos_95	b4_aos_96	b4_pool_mutant_01	b4_pool_mutant_02	b4_pool_pd1074_01	b4_pool_pd1074_02	b5_aos_179	b5_aos_181	b5_aos_187	b5_aos_196	b5_aos_26	b5_aos_33	b5_aos_39	b5_aos_43	b5_aos_45	b5_aos_47	b5_aos_51	b5_aos_54	b5_aos_66	b5_aos_70	b5_aos_75	b5_aos_78	b5_aos_79	b5_aos_83	b5_aos_87	b5_aos_91	b5_pool_mutant_01	b5_pool_mutant_02	b5_pool_pd1074_01	b5_pool_pd1074_02	b6_aos_101	b6_aos_102	b6_aos_105	b6_aos_107	b6_aos_114	b6_aos_118	b6_aos_120	b6_aos_133	b6_aos_135	b6_aos_140	b6_aos_166	b6_aos_167	b6_aos_169	b6_aos_186	b6_aos_188	b6_aos_193	b6_aos_198	b6_aos_85	b6_aos_88	b6_aos_90	b6_aos_94	b6_pool_mutant_01	b6_pool_mutant_02	b6_pool_pd1074_01	b6_pool_pd1074_02
met_122	82993064	50632708	70353480	46670652	29606022	70463680	15904454	44642528	44087008	77519608	28346748	105773320	15088875	59703824	69607864	36505040	76240864	66174152	79283456	51161056	66729548	41398316	56836440	54286552	72045816	74583736	66023944	69063792	66530416	65846788	71663480	36768832	88174888	70091112	56424528	79768320	63793888	93533200	60084140	76318872	53903772	81665352	56606736	69283176	81630856	55149052	63775580	62034324	68884776	55571596	93464504	38650348	25820490	36075740	13490746	76358840	87649864	33884224	90389144	95693728	39466432	94968960	91870224	70850024	80166464	92691920	80714304	82704368	68373584	85855112	76214352	86162000	84245336	56398084	55737076	68132552	66278084	73134288	62437312	65244376	75009408	50650120	81847648	55308472	36779756	88814512	71752360	71131144	89682624	49027600	50483628	56536236	56340476	66473600	64386416	77672064	65183808	88447480	58115420	61712700	55521656	54870868	80615032	82537624	57748332	46026120	64270536	63644008	93074144	47886488	88394784	58558904	74277240	53563848	56943500	48719396	49263088	56132652	57714376	67660584	77878304	58387608	78789208	60677148	62062532	66543560	63554068	76922104	68716992	65437776	37922348	69127864	43744772	71324072	51614288	46486312	55379652	59871008	36690660	76308232	74489488	53701556	67938008	61130008	73540160
met_124	3063468.5	7922007	2559252	1433148.875	625386.5625	4170511.75	1055651.5	1934692.5	1706565.5	3953764.25	1242920.25	3787303.25	520049	2318639	3218488.5	1387829.875	3731032.25	3757474.25	2976584	2009185.625	2501240.75	2189996.75	3046597.25	2488862.5	3087105.5	3737031.25	6302376.5	3481866.75	3293223.25	3248691	2943768.5	5217052.5	7832656.5	3535590.75	2730130.5	4278467	2910560.75	7494064.5	2573704.25	6519439.5	3383584	4446995.5	3311725.25	3533978.25	4134825.25	4149853.75	4740942	2950567.75	3448981.5	4466071.5	5861844.5	1651984.375	977273.6875	2618677.25	342233.1875	3148194.75	4077591	1484886.625	7645417.5	4562267.5	1517021.5	6055968	5091309.5	2707101.5	2887727.75	5424821	5764001	4322178.5	3959847	5192928.5	3995037.25	4692610.5	4834897	2712255	2707306.75	4891903	3996319	3509771.5	4420947	3025265.75	3776593.5	2538761.75	6676998.5	3598894.5	1355376.125	3532805.75	5674912	3504661.25	4795354.5	4047321.25	1970939.125	3849146.25	3114831.5	3897656.5	3744332.25	4585350.5	4376990	6904205	6366799.5	3722475	2782033.25	3841345.25	5708743.5	3932242.75	3397319.75	2584802.5	4079887.75	2737907.5	5550170	2187755.5	5877305.5	2583135	4423612.5	6430248.5	2627162.25	2543361.75	3350442.25	3861623.5	3337985.25	4121784.75	5354941.5	3105112.75	4922250	3128153.25	4717901.5	4124503.75	3610046.25	4563754	3721869.25	3153922.75	5620480	4192137	2451044	5119325	2483558	8597231	1820258.875	2443591.25	5285901.5	4790615.5	4348282.5	3877389.5	4663594	3254543.5	3844735.75
met_1271	3901667.25	632696.875	4048501.25	2299976.75	2188550.5	3829367	271620.3125	1885902.5	4830566.5	2133525.75	1078718.25	7300678.5	739525.0625	2084955.125	1847859.375	1224274.5	2832656	999663.5	3695957	3153453.25	4344855.5	1519738.875	1903500.25	2395609	3098830	3551461.75	1071783	3398284.25	2368019.5	2613022	4075627	1203108.75	1599145.75	2104365.75	8106375.5	1947538.125	2429431.25	2233990.75	4271844	3020253.25	1106877.5	2317907.75	1440715.875	2147333.25	2658303.5	1964515.5	2644886.25	2520198.25	3169937.5	971628	2661951	1854055.5	398605.25	677597.25	838353.125	3015627.25	2008237	2621961.75	1743079.375	2381692.5	3730351.75	4797151.5	894574.1875	5846941	3166853.5	1645914.75	2404881.25	1528248.75	2279626.5	2457394	2562725	3285151.25	1607369.125	3314393	764567.0625	975477.0625	7782171	1636438.125	2264334.25	1387373.875	2056385	8288638	920953.9375	1438641.125	5545657.5	8147358	1566788.25	4233658	2753766	1212916.875	6717916.5	1611077.625	2868716	3487347.25	2036275.25	2419239.25	1091887	1124440	1133693.125	2531778.75	5664994.5	6479775	968415.5	2479854.25	3564218.75	1229582.625	907942.1875	2534927	4903358	1262242.5	962595.625	5123271	1179402.75	868298.9375	3821393.5	1004874.875	1798983.375	2003883	1942609	2148893.75	8652157	3229307.75	1037237.938	2959032.25	1626283.875	2182754.5	4284137.5	3366302.5	841123.5625	2490885	5834464.5	1219239.375	2094315.625	3794614	2180916.25	2747712.25	3970743.75	1147708	3728853.75	1567975.125	1213578.375	2349013.25	2665643.75	2512837.25	2697013.5
met_1273	2043189.375	12958293	361106.4688	719138.125	189076.9219	567005.5625	1418625.125	2885802.5	200184.6094	2841874.5	166246.4063	608275.125	168393.2344	1005789.625	497170.75	329440.75	1196815.75	4074985.5	2921810.25	975635.4375	1488306.375	1942645.5	2536018.75	1441345.5	2004671.875	3264808	1667484.875	3188529.25	2661387.75	1345379.75	1044940.125	9767792	7367435	1699292.25	2040593.375	2814483.5	932601.125	1202913.125	5833963	4537874.5	1868377.5	5548499.5	1124516.75	1847107.75	2485043.5	3355152	4387122.5	2488642	2986355.5	2890919	6823936	2407958.5	1400807.75	1757177.625	57575.15234	2910548	4228464.5	209887.875	3241103.75	3398919.75	580905.4375	3508334.75	5821958	2312714	2150789.5	8709390	2828036	5984994	2668284.5	3350810	4515317.5	5794694	5848722.5	2153087	4260673	4098125	1540100.125	1181636.875	1580529.25	4425276	3458120	1061202.5	6411031.5	1237666.625	640637.1875	866277.5625	1880986.625	2464977.5	5889509.5	1365701.625	518000.9688	4055595.5	2490748.5	3003854	3378680	3955727.75	3671008	7266321	7022025.5	2741349.5	1598156.75	685622.5625	5290453.5	2495717	2542549.5	1920046.75	4376766.5	1051989.125	978882.8125	765852.3125	9598096	1941135.25	5734625.5	4934484	1870647.125	3898506.75	3118953.5	3773802	3727195.75	4222024.5	849874.8125	2412961.75	5566868.5	2308195.75	4881828.5	2660097.75	2418123.5	2382617.5	5527176.5	2648284.25	1066475.25	2006397.75	327720.4063	3478705.75	3413922.25	1434775.875	805827.6875	1601342.625	924218.625	7617877	3843576.75	2360086.75	2639199.5	2940257.75	3569613.5
met_1274	4898392	4493104.5	2400022.5	1581991	689588.9375	2944983	1411608.75	3908593.75	988768.8125	6424733.5	599535.4375	3076076.25	260329.4688	3797948.25	3934161.25	931580.625	5514899	6675609	7098128	2742891.25	3301742.25	2249029.5	3044926	3862923.25	4829541.5	6938545	4260051	6360038	6246089	2921445	4818554	6083015.5	6634909	4972368.5	3174522.25	5613331.5	2021943.375	2510797.25	4459496	4607170.5	2516337.75	6783430.5	3394877	4245457.5	5026185	3666338.25	4873635.5	4462586.5	5561502.5	4994745	10059992	3472097.25	3944236.75	4756405.5	350806.125	8367355	7817161.5	958592.0625	6767042.5	7940830.5	2170888.5	9807066	9697092	5651527	6463232.5	9400653	6459819.5	8698276	6690780	8020630	7382573.5	8790545	9714387	4486789.5	6775685	7317353.5	4145129.5	5734239	3142271	6771461.5	7558214	1623892.5	7766487.5	4216988.5	1701548.5	3525301.75	4862230.5	5779538	9437750	2996042.75	1995962.625	5798472	4685271	5408274	6431865	7339739.5	6071058.5	10049160	4217527	6347343	2786727.25	1123345.875	6047380.5	6114673.5	3017042.25	4177642.5	7726269.5	3986257.5	3762598.5	3489289	10079269	4578833	8481375	7445622.5	4338696	6206911	4278885	4847271.5	5799351.5	6312730	2575478.5	4987256	9088701	5200395	4686288	4915663	4861976	3226026.25	7699338.5	5260269.5	1111546.5	6168043	888553.125	8059898	4808242.5	1825050	1697904.625	3604544.25	1172753.25	8096778	9095525	4122796.25	5123780	5282825	6215845
met_1313	2061425.875	5281213.5	1118733.125	1053109.125	384463.2813	1270044.5	845484.875	2059613.125	490750.3438	3626766.75	257221.7656	1511931.25	115036.2266	2060482.875	2482238	446762.2813	2636060.75	4902345.5	3691242.5	1065478.5	1455358.5	1502288.75	2263558	2064192	2511241.75	3926042	2666781.5	3099449.25	3371870.75	1805270	2837739.25	7011381	4730141.5	2787653.5	2417374.25	3759548.5	1087474.625	1744814.75	2438940.25	4009028	2329374.5	3564348.25	1879416.375	2783709.75	3185090	2894699	3519009	2676417.25	3065161.25	3556148.75	7046007	1740557	2063098.875	2405228.25	123670.2031	4132435.25	4175293.25	411378.5	5119021.5	3877720	902301.8125	6110803.5	5315702	2526223	3324740.5	5452257.5	3241906	4737640	3872413	4610992.5	4234054.5	4901764	5474812.5	2516982	4119332.25	3794640.5	2078810.875	4690931	1614231	4625257	4287200.5	1115335.375	4956871.5	2500321.75	1073997	1396512	2515131.25	3047867.25	5828617	1958759.75	900003.375	3356936.75	2599988.5	2934811.75	3969950.5	4435577	3881789.75	5508346.5	3915645.5	4154950.5	1491355.125	926566.75	4849215	3069274.5	1793097	2140436.5	4653747	2046772.5	2426120	2475298.75	6425799	2214743	5314144	4580590	2279964.5	3916568.75	2966934.5	3229816.5	3332063	3986578.25	1783425	2772969	5340618.5	2794757.25	3017574.75	3018926	2852337	2424405.5	5166502	2797761.75	1229091.25	3704586.5	379690.4375	4419194	3075666.25	1693011.375	684486.4375	1910941	1210691.5	4760910.5	5030008	2611233.5	3296254.5	2844223.75	3491604.5
met_1314	21877268	46118060	7858500	10312697	3713369	11035561	12727500	18735418	2781681	18399870	1610048.875	9306333	444086.5938	11593390	12911146	2511288.75	17960272	24639628	19214962	10290181	15145272	11299756	15090926	12626664	16112500	32055316	19945014	27170356	20383916	11232285	12937629	64504272	43437692	22236636	23013760	21495266	7610365.5	18962934	14507755	20986148	14226410	24336412	24262352	15496213	19343928	24494530	31727362	17898544	20892722	17624498	35584404	15837698	18480184	18911780	639084.9375	18531876	22456934	2899821	31587822	20444880	5945529	27452920	40149656	15197674	17719672	39938908	24305426	39374184	23613200	28591244	25506292	30875618	44610204	15830600	36435064	37521984	16986928	16218113	11178181	25383096	21334446	5043904.5	39750556	20834668	8122024.5	11202003	17527966	30575724	37530100	19557840	8351347	27839080	18514838	23201116	23667626	28553990	40673316	44638068	39446240	24032006	7635796.5	2686569.5	40649496	17601666	9313978	11210477	29009176	12137881	11284311	11968489	47416916	14732746	38278128	59953716	20766270	37057240	24143224	28693310	23802546	27930528	16226575	29169854	41047068	20538846	18020164	22273876	17835992	19375410	31268470	16783192	10773912	29777080	3112027	26177584	19708296	18290694	6298482	11722543	15035413	34090272	38727640	17739004	23211134	21176008	26428146
met_1328	315911.25	1001702.313	429056.2813	137649.7813	43369.125	193173.4375	654352	822800	120416.7891	713250.875	34063.74219	296006.0313	30266.20313	251568.0313	1407917.75	115667.5156	400224.8438	2087908.5	1000829.375	189256	261964.1406	407720.5313	612121.125	455857.375	622653.6875	1352856.25	2251337.25	678040.375	596367.25	353002.625	1415032.5	868611.4375	912089.5625	868721.75	276483.7188	685098.1875	113095.1172	312822.1875	800929.4375	2107731	780677.0625	759962.5	401262.3438	513668.75	660103.0625	761795.9375	934460.5	812150.5625	1033063	1763749.75	2416151.75	640034.625	826029.75	991309.875	19249.35352	704986.25	1049547.5	65140.94922	1499429.875	843459.875	165987.9844	1626218.25	1334595.5	789523.75	309038.1875	587322.375	1169594.625	1304380.375	1100931.5	1338591.75	1011728.438	1243053.75	1247320.5	493550.2188	1159072	1820743.375	623124.75	1643788.375	917525.875	929420.3125	825501.625	624140.8125	1375283.5	1384922.375	475822.5625	407469.8125	816635.25	1359616.625	1600697.75	928747.25	418102.8125	1153247.125	872618.3125	1038053.375	1015386.25	1242635.5	963843.625	1560201.5	1174839	1857801.375	415869.4375	387493.25	1004968.813	767091.3125	452117.2188	793490	1559148.875	308199.1875	795422.6875	968321.75	1537503.875	715105.3125	1282695.625	1814883.875	876790.25	1204075.125	812618.875	1051422.75	871281.9375	1164292	374537.6875	1087440.25	1647295.875	583785.8125	720877.875	632394	755978.375	564155.375	910271.875	582987.25	274492.9688	1028949.188	133916.0625	1747053.5	921966.5625	1369026.5	143030.4063	357717.75	282128.375	533131.875	1677586.75	770313.6875	955171.875	684283.4375	783731.625
met_133	643673.9375	889829	483000.875	2678115	2500875.25	678688.125	278226.0938	383021.6875	856406.25	874928.5	257857.5	1252967.25	111455.7891	320585.875	486117.1875	227643.5781	1018101.375	485877.375	415603.1563	623889.625	775588.8125	641927.75	901688.5625	434316.6563	584569.5	859566.875	790618.3125	739243.1875	442637.4375	1086382.125	709389.3125	1649542.75	464980.125	595979.8125	2659437.5	563830	393200.125	664579.0625	461522.75	794236.125	203356.7813	830374.375	832394.1875	687962.25	822186.4375	734686.6875	921805.5	625089.375	690849	389438.6875	732807.1875	356462.4688	333246.0313	543066.9375	63144.96484	329777.9688	633484.9375	304195.25	809636.9375	1025370.313	379711.375	660674.3125	771047.3125	533274.75	711784.25	983274.1875	830642.1875	476524.375	543813.0625	732708.0625	538660.8125	719598.875	1059350.875	404572.9375	721687.625	959749.25	374518.0313	646701	730089.5625	511226.8438	675581.375	417259.625	1367490.75	456842.2188	468734.2813	920290.4375	639445	755048.75	806866.9375	614849.375	466541.625	837520.1875	564689.125	726920.8125	651416.75	826994.6875	991896.75	1144506	403628.125	593789.25	543894.6875	1086531.875	1457076.375	856221.3125	348434.0938	280603.8125	388141.8438	423903.9688	1195712.125	248361.8906	862784.3125	442450.4063	705040.0625	598004.625	540238.125	574718	499000.9688	715527.3125	586623.125	708954.8125	944521.6875	771859.125	801389.625	466350.3125	486156.2188	454600.8438	573016.5	1023590.438	705469.375	574173.875	743305.1875	588983.0625	331407.0625	526087.75	374865.4063	870852.8125	560491.25	356439.6875	609780.9375	690047.5625	728166	576857.875	696614.9375	546962.1875	727323.5
met_1362	1531208	3352409.75	532327.6875	2543725.5	884698.5	480222.6563	82065.48438	280242.9688	360881.9688	214425.8438	126226.6172	418628.8125	110171.5859	258575.7969	126374.6172	236003.6719	383781.2813	1713926.375	682465.5	669500.0625	959259.3125	677118.3125	826180.1875	388115.5	654379	677081.8125	374385.4375	1139815.75	492462.4063	1194676.375	3388244.25	2081340.375	7331062.5	2405414.5	3341884	5591214.5	1415513.25	2613981.25	2638453.5	2189053.5	2189080.75	5396643	470008.0313	2974709	2994922	2102928.25	2653471.5	2280369.75	2109726.5	427976.75	1542182.875	336199.6563	112519.7813	259467.0469	54010.45313	667499.5	701073.375	224616	1461674.25	425610.4063	440221.0313	2883625	1194844.875	1680369	878632.4375	6871200.5	1459077	4719307	1195232.875	1638904.75	2530754.25	3106954.5	2256023.5	896375	572168.4375	738686.1875	3225689.5	2990877.25	1113224.375	5100943.5	1034952.125	1375199	1813344.125	188218.9375	312539.7188	1149522	752064.75	803962.8125	3937492	148806.5781	332284.625	1981922.75	1210627.875	1496007.375	1710815	2041719.625	2066253.25	3721991.25	12805729	808783.125	412848.2813	781292.625	432736.1563	444105	633186.25	439950.6563	459106.125	626757.4375	860156.375	454254.6875	2154972.25	1802370.5	814254.6875	2441106.75	531032.375	349551.5938	1399473.75	1747768.5	1147525	1397295.625	958756	931658.375	1442113.625	1042346.875	1310345.125	2517277.25	4690308.5	4325448	2587663	1944935.5	2580209.5	1355078	1094251.25	2620050.25	1139490.875	6153815	905566.3125	1404008.125	3062325.25	7013958	1022778.938	2279923.25	2712608.25	2190187.25	2635198.5
met_1363	6108112	690902.5	5037507	13144899	1804285.625	6515711.5	231552.25	423106.9063	1052159.875	851043.625	472390.0625	1942194.875	168147.8281	1527100	1433031.875	1211758.625	1226135.75	1780714.375	1834488.375	2522923.75	3521948.5	1743427.125	2266799.25	2061817.5	3511954.75	1547048.875	1149960.125	2686172.5	440471.4375	7614690	9862218	630073.6875	1730819.5	3131445.25	8726130	8404429	3101585.25	4845388.5	3715659.75	1684852	1196772.25	8182808.5	3581839	6985810	6999713.5	2613931	3307836.25	4064435.25	4145941.25	608704.5625	1513983.625	600573.5	129995.2109	1395077.375	128959.6016	729431.4375	1881459.75	1149552.125	2749005.75	1536650.625	2461228.25	7271651.5	2369653.25	3510705.25	5109471.5	8793247	4710684	2385176.75	2982001.5	3989019.75	3311858.25	4500532	2566203.75	1029915.125	480669.625	693249.1875	4416076	9712319	2348618.5	1817018.125	1602173.5	1910478.875	5029727	619739.375	624324.5625	4046792.25	1488317.125	2314481	4456079	120564.0547	410039.8438	2046074	1480627.625	1856940	3411416.25	4385764	10110057	5013236	2783704	1737999.125	685765.8125	1377180.875	1193397.875	1697893.75	453628.3125	1213388.625	405112.7813	3188936.5	3899987.25	1121945.5	4886316	4138354.75	1386135.5	1328069.75	1512191.25	538690.25	1528002.875	1875946	2506060.25	3083339.75	2072750.875	2291902.5	1033843.5	1121581.625	4448918	1483669.875	5983463.5	9593353	6492421	3411247.25	5625632	1405838.5	2690430.75	4818946.5	1943972.25	9996699	5604822	1284669.875	3937610.5	10203435	1815154.375	3876442	4487279	4154950	4917622.5
met_1364	197718.7813	65585.25781	414866.5313	134976.625	180262.9531	151215.0313	3425.450928	69983.50781	132928.7188	340487.125	81170.98438	310017	37264.56641	96703.875	145068.1563	195528.1875	138303.2656	123495.0781	422000.5	101944.9609	152360.375	99437.94531	144320.4063	197663.1719	371262.625	77415.72656	25504.88672	171913.2188	61729.33594	172626.125	478524.5	34559.07813	123767.4766	183416.0156	239410.5156	301153.7188	134773.5938	196916.9531	365067.3438	213128.3594	80723.60938	418913.0313	27409.00195	231574.4375	300007.0938	121151.7734	163379.2813	281136.1563	304406.3125	47790.01172	226126.8906	70793.57813	7475.993652	111696.7969	20775.93945	217788.3594	311134.4375	73130.51563	124689.6641	690014.1875	108791.3281	697223.875	312420.875	540471.0625	510707.875	378145.5938	212376.9531	385706.4688	323277.7188	442652.5313	401736.1875	550072.5625	212974.7969	136879.0781	34778.51563	99697.6875	420765.625	1000658.875	194720.25	264419.3125	174654.4219	377879.75	169581.3281	42409.40234	32815.76172	578222.4375	146425.8281	236745.1875	486798.125	7749.163086	54880.69531	286132.5938	202243.9688	233230.1875	359892	411375.4688	570142.3125	228242.1875	207163.25	271458.625	300844.875	256658.3594	168409.2813	726144.6875	236391.8594	464733.0625	168825.0469	225154.4063	250280.5156	174814.4219	249050.3438	600925.5625	146227.0625	143339.0313	189416.8125	21120.5625	178923.2969	244545.6094	287843.4063	340216.5	167645.0156	140070.8281	127000	152761.2656	489358.8438	218469.0469	448360.6875	267843.6563	171187.2188	253052.2188	112582.7188	105182.625	92099.80469	852252.625	158339.4531	65443.42969	341498.6875	226569.2188	100558.6797	377222.9063	150280.625	224667.4063	264071.2188	230886.8906	283794.6563
met_1403	659047.5625	85538.50781	541915.5	143926	191195.4531	479507.9063	19731.91602	49057.87109	39868.49219	36293.58203	14918.01758	59598.42188	13743.90625	39156.70703	61099.06641	231682.6406	133399.625	431181.2188	1221785.625	293742.8125	389702.3438	154782.5469	240191.8125	359998	420852.1875	794935.5625	93452.13281	558224	696045.375	298120.0625	972257.25	13713.05762	395927.0313	477868.3438	55384.71094	163245.6875	160944.3281	100574.8516	963546.0625	48105.96484	319449.1563	676798.25	49009.14063	446746.875	547351.5625	231166.1719	354439.5938	675441.4375	765464.5	369519.875	82842.75781	63383.51953	27060.68945	26816.19336	26267.49023	162728.7656	69487.63281	44688.89063	226442.8125	51410.02344	45220.36719	2403012.5	433206.0625	970751.6875	652019.3125	787575.9375	1040200.375	542024.6875	705991.5625	1056951	414850.4375	617493.625	50112.04297	474226.1875	495889.3438	642486.375	399445.4688	1377803.25	504858.1563	384754.4063	439913.875	648867.4375	122584.5781	676171.4375	634686.125	484349.1563	66534.92969	948384.25	1092492.25	642776.3125	602074.5	333757.6875	377210.7188	640639.0625	591320.125	835977.1875	108019.75	121260.6875	73111.92188	971657.375	49403.42969	80577.86719	31530.91211	42332.66797	50855.10156	30822.69141	77121.92188	53531.29297	896767.375	262727.9375	53168.91406	847175.625	416711.6563	54270.57031	545831.625	593003.1875	260585.6406	417057.6563	292645.9063	463732.1875	776011.375	744337.1875	130758.8828	749442	594519.4375	445350.1875	420099.0625	433164.9063	263601.5625	353238.7813	297670.5938	573215.1875	198714.0469	223426.0156	704919.125	252477.8125	221537.7813	226520.2969	242898.8906	694074.1875	30600.95508	293264.6875	476906.4688	516700.5313	816398.0625
