comparison,FEATURE_ID,dm12279_01h_num_reps,dm11037_01h_num_reps,counts_dm12279_01h_g1,counts_dm12279_01h_g2,counts_dm12279_01h_both,counts_dm11037_01h_g1,counts_dm11037_01h_g2,counts_dm11037_01h_both,prior_dm12279_01h_g1,prior_dm12279_01h_g2,prior_dm11037_01h_g1,prior_dm11037_01h_g2,H3_independence_Bayes_evidence,dm12279_01h_sampleprop,dm12279_01h_theta,dm12279_01h_q025,dm12279_01h_q975,dm12279_01h_Bayes_evidence,dm12279_01h_AI_decision,dm11037_01h_sampleprop,dm11037_01h_theta,dm11037_01h_q025,dm11037_01h_q975,dm11037_01h_Bayes_evidence,dm11037_01h_AI_decision,alpha1_postmean,alpha2_postmean,flaganalyze
dm12279_High_vs_dm11037_Low_01h,FBgn0054003,3,3,62,91,2,61,68,7,0.9870967741935479,0.9870967741935479,0.948529411764706,0.948529411764706,0.4098,0.4052,0.4186,0.3267,0.5169,0.0964,0,0.4729,0.4759,0.377,0.5768,0.634,0,1.1865,1.0557,1
dm12279_High_vs_dm11037_Low_01h,FBgn0267828,3,3,128,133,31,110,105,13,0.8938356164383559,0.8938356164383559,0.942982456140351,0.942982456140351,0.6609,0.4904,0.4838,0.3949,0.5714,0.7176,0,0.5116,0.5106,0.4225,0.599,0.8202,0,1.0375,0.9829,1
dm12279_High_vs_dm11037_Low_01h,FBgn0036887,3,3,68,125,10,62,133,7,0.9507389162561579,0.9507389162561579,0.965346534653465,0.965346534653465,0.5804,0.3523,0.3757,0.29,0.4693,0.0111,1,0.3179,0.3423,0.264,0.4312,0.0016,1,1.2982,1.3965,1
dm12279_High_vs_dm11037_Low_01h,FBgn0039682,3,3,3789,4059,187,2504,2355,189,0.976726820161792,0.976726820161792,0.962559429477021,0.962559429477021,0.6487,0.4828,0.4996,0.449,0.5515,0.9667,0,0.5153,0.5149,0.4634,0.5639,0.5287,0,1.0022,0.9717,1
dm12279_High_vs_dm11037_Low_01h,FBgn0039685,3,3,1062,946,7789,11062,12209,4000,0.204960702255792,0.204960702255792,0.853324043856111,0.853324043856111,0.7140000000000001,0.5289,0.524,0.3723,0.6671,0.7469,0,0.4754,0.4855,0.3489,0.6225,0.83,0,0.9640000000000001,1.0404,1
dm12279_High_vs_dm11037_Low_01h,FBgn0000064,3,3,1475,1356,1590,448,473,3776,0.640352861343587,0.640352861343587,0.196082605918671,0.196082605918671,0.7131,0.521,0.5155,0.3954,0.6297,0.7873,0,0.4864,0.488,0.3807,0.5957,0.8149,0,0.9762,1.031,1
dm12279_High_vs_dm11037_Low_01h,FBgn0085453,3,3,154,162,2,126,95,4,0.993710691823899,0.993710691823899,0.9822222222222221,0.9822222222222221,0.2829,0.4873,0.4914,0.4081,0.5725,0.8384,0,0.5701,0.5579,0.46799999999999997,0.6433,0.1944,0,1.0211,0.893,1
dm12279_High_vs_dm11037_Low_01h,FBgn0033760,3,3,82,68,9,74,106,7,0.9433962264150941,0.9433962264150941,0.9625668449197858,0.9625668449197858,0.0702,0.5467,0.5436,0.445,0.6394,0.3824,0,0.4111,0.4222,0.337,0.511,0.0862,0,0.9203,1.1762,1
dm12279_High_vs_dm11037_Low_01h,FBgn0286818,3,3,296,307,140,101,70,440,0.81157469717362,0.81157469717362,0.27986906710311,0.27986906710311,0.1624,0.4909,0.4979,0.4249,0.5714,0.9433,0,0.5906,0.578,0.4916,0.6609,0.0807,0,1.0071,0.8569,1
dm12279_High_vs_dm11037_Low_01h,FBgn0002622,3,3,627,905,3273,485,633,3089,0.31883454734651395,0.31883454734651395,0.26574756358450197,0.26574756358450197,0.932,0.4093,0.4452,0.3155,0.5889,0.4218,0,0.4338,0.4523,0.3363,0.5776,0.4078,0,1.1299,1.1102,1
dm12279_High_vs_dm11037_Low_01h,FBgn0260753,3,3,62,74,11,54,84,18,0.925170068027211,0.925170068027211,0.8846153846153849,0.8846153846153849,0.4804,0.4559,0.4635,0.3509,0.5805,0.5176,0,0.3913,0.4107,0.3067,0.5274,0.1169,0,1.0846,1.2087,1
dm12279_High_vs_dm11037_Low_01h,FBgn0010415,3,3,242,252,178,262,256,215,0.7351190476190479,0.7351190476190479,0.7066848567530699,0.7066848567530699,0.7467,0.4899,0.4819,0.3685,0.598,0.7518,0,0.5058,0.5064,0.3959,0.6175,0.9059999999999999,0,1.045,0.9935,1
dm12279_High_vs_dm11037_Low_01h,FBgn0264979,3,3,120,194,72,150,160,19,0.813471502590674,0.813471502590674,0.94224924012158,0.94224924012158,0.1433,0.3822,0.3879,0.3007,0.4838,0.0309,1,0.4839,0.4864,0.3959,0.5838,0.748,0,1.265,1.0324,1
dm12279_High_vs_dm11037_Low_01h,FBgn0031995,3,3,58,17,24,67,0,27,0.7575757575757579,0.7575757575757579,0.7127659574468079,0.7127659574468079,0.1042,0.7733,0.6919,0.5125,0.8061,0.0407,1,1.0,0.8234,0.6164,0.9126,0.0069,1,0.6706,0.4609,1
dm12279_High_vs_dm11037_Low_01h,FBgn0033226,3,3,65,39,4,63,37,0,0.962962962962963,0.962962962962963,0.5,0.5,0.9058,0.625,0.5204,0.3141,0.7188,0.8382,0,0.63,0.537,0.3499,0.7135,0.6916,0,0.9812,0.9442,1
dm12279_High_vs_dm11037_Low_01h,FBgn0034258,3,3,318,10,58,387,16,74,0.849740932642487,0.849740932642487,0.844863731656184,0.844863731656184,0.8859999999999999,0.9695,0.6532,0.4176,0.8421,0.1927,0,0.9603,0.6709,0.4421,0.8538,0.1442,0,0.7389,0.7084,1
dm12279_High_vs_dm11037_Low_01h,FBgn0039830,3,3,1367,1406,6725,1493,1734,6582,0.29195620130553807,0.29195620130553807,0.328983586502192,0.328983586502192,0.516,0.493,0.4929,0.4303,0.5539999999999999,0.7978,0,0.4627,0.4655,0.4055,0.5266,0.2644,0,1.0164,1.0739,1
dm12279_High_vs_dm11037_Low_01h,FBgn0026077,3,3,195,221,63,50,51,344,0.868475991649269,0.868475991649269,0.22696629213483102,0.22696629213483102,0.8373,0.4688,0.4833,0.4069,0.5633,0.6449,0,0.495,0.4955,0.3934,0.5975,0.938,0,1.0375,1.0147,1
dm12279_High_vs_dm11037_Low_01h,FBgn0030928,3,3,60,108,7,140,144,13,0.96,0.96,0.956228956228956,0.956228956228956,0.1687,0.3571,0.3841,0.2943,0.4846,0.0258,1,0.493,0.4755,0.3888,0.5614,0.5671,0,1.2759,1.0549,1
dm12279_High_vs_dm11037_Low_01h,FBgn0000047,3,3,549,505,1259,1009,991,1815,0.455685257241678,0.455685257241678,0.5242463958060289,0.5242463958060289,0.7036,0.5209,0.521,0.4512,0.5905,0.5402,0,0.5045,0.5033,0.442,0.5656,0.9167,0,0.961,0.9955,1
dm12279_High_vs_dm11037_Low_01h,FBgn0000044,3,3,1451,1373,1246,714,749,1409,0.693857493857494,0.693857493857494,0.509401114206128,0.509401114206128,0.8633,0.5138,0.5131,0.3397,0.6875,0.8871,0,0.488,0.4925,0.332,0.6534,0.9278,0,0.9901,1.0303,1
dm12279_High_vs_dm11037_Low_01h,FBgn0010611,3,3,61,75,9,27,27,107,0.937931034482759,0.937931034482759,0.335403726708075,0.335403726708075,0.6438,0.4485,0.4607,0.3615,0.5615,0.4413,0,0.5,0.4998,0.3696,0.6284,0.9989,0,1.0888,1.0092,1
dm12279_High_vs_dm11037_Low_01h,FBgn0050016,3,3,50,131,6,53,90,6,0.9679144385026741,0.9679144385026741,0.9597315436241609,0.9597315436241609,0.2198,0.2762,0.3145,0.2253,0.4265,0.0038,1,0.3706,0.4027,0.3038,0.5154,0.084,0,1.4945,1.2284,1
dm12279_High_vs_dm11037_Low_01h,FBgn0053281,3,3,249,233,39,133,239,23,0.925143953934741,0.925143953934741,0.941772151898734,0.941772151898734,0.2936,0.5166,0.496,0.3582,0.6314,0.9504,0,0.3575,0.3961,0.2781,0.5364,0.1307,0,1.0187,1.2514,1
dm12279_High_vs_dm11037_Low_01h,FBgn0039031,3,3,114,108,68,143,151,106,0.76551724137931,0.76551724137931,0.735,0.735,0.6658,0.5135,0.5161,0.4263,0.605,0.726,0,0.4864,0.4895,0.4066,0.5737,0.7893,0,0.9722,1.0251,1
dm12279_High_vs_dm11037_Low_01h,FBgn0016120,3,3,970,887,333,227,10,2201,0.8479452054794521,0.8479452054794521,0.0972108285479901,0.0972108285479901,0.0353,0.5223,0.5178,0.359,0.6746,0.8236,0,0.9578,0.7912,0.5866,0.9098,0.0116,1,0.9777,0.5122,1
dm12279_High_vs_dm11037_Low_01h,FBgn0261602,3,3,1581,2873,191,1658,2571,143,0.9588805166846072,0.9588805166846072,0.9672918572735592,0.9672918572735592,0.2304,0.355,0.3428,0.2634,0.4416,0.0047,1,0.3921,0.4187,0.3304,0.5175,0.0951,0,1.3957,1.1857,1
dm12279_High_vs_dm11037_Low_01h,FBgn0033570,3,3,407,436,104,484,485,135,0.8901795142555441,0.8901795142555441,0.877717391304348,0.877717391304348,0.6102,0.4828,0.47700000000000004,0.4064,0.5479,0.5156,0,0.4995,0.5008,0.4361,0.5669,0.9829,0,1.0502,1.0006,1
dm12279_High_vs_dm11037_Low_01h,FBgn0034275,3,3,68,143,34,70,101,7,0.861224489795918,0.861224489795918,0.960674157303371,0.960674157303371,0.19399999999999998,0.3223,0.3415,0.2629,0.4323,0.0024,1,0.4094,0.4231,0.337,0.5159,0.1027,0,1.3991,1.1745,1
dm12279_High_vs_dm11037_Low_01h,FBgn0001092,3,3,904,1696,636,799,1213,694,0.8034610630407909,0.8034610630407909,0.743532889874353,0.743532889874353,0.4564,0.3477,0.3657,0.27399999999999997,0.4781,0.0233,1,0.3971,0.4169,0.318,0.5268,0.1249,0,1.3295,1.1916,1
dm12279_High_vs_dm11037_Low_01h,FBgn0038126,3,3,363,216,287,194,350,934,0.668591224018476,0.668591224018476,0.368064952638701,0.368064952638701,0.0222,0.6269,0.5932,0.4749,0.6951,0.1067,0,0.3566,0.3932,0.2925,0.5091,0.0662,0,0.8318,1.2542,1
dm12279_High_vs_dm11037_Low_01h,FBgn0032835,3,3,654,509,6,171,117,5,0.9948674080410609,0.9948674080410609,0.9829351535836179,0.9829351535836179,0.7659999999999999,0.5623,0.5678,0.4895,0.6406,0.0818,0,0.5938,0.5832,0.5025,0.6611,0.0458,1,0.8744,0.8473,1
dm12279_High_vs_dm11037_Low_01h,FBgn0029897,3,3,1667,2991,1015,1046,1673,2189,0.8210823197602679,0.8210823197602679,0.5539934800326,0.5539934800326,0.7211,0.3579,0.3675,0.2797,0.4698,0.0169,1,0.3847,0.3901,0.2992,0.49200000000000005,0.0376,1,1.3228,1.2597,1
dm12279_High_vs_dm11037_Low_01h,FBgn0036549,3,3,504,448,21,284,218,54,0.97841726618705,0.97841726618705,0.902877697841727,0.902877697841727,0.2531,0.5294,0.5038,0.426,0.5775,0.9004,0,0.5657,0.562,0.4852,0.6325,0.0996,0,0.9953,0.8848,1
dm12279_High_vs_dm11037_Low_01h,FBgn0028662,3,3,147,152,153,132,130,206,0.6615044247787609,0.6615044247787609,0.5598290598290601,0.5598290598290601,0.7778,0.4916,0.4861,0.4015,0.5727,0.7518,0,0.5038,0.5031,0.4204,0.5861,0.9338,0,1.0325,0.9973,1
dm12279_High_vs_dm11037_Low_01h,FBgn0031228,3,3,259,432,292,315,444,130,0.7029501525941,0.7029501525941,0.853768278965129,0.853768278965129,0.5004,0.3748,0.3883,0.2938,0.49700000000000005,0.0458,1,0.415,0.4347,0.3417,0.5397,0.1964,0,1.2659,1.1478,1
dm12279_High_vs_dm11037_Low_01h,FBgn0031145,3,3,215,113,179,347,14,59,0.6469428007889549,0.6469428007889549,0.85952380952381,0.85952380952381,0.0002,0.6555,0.6288,0.5336,0.7071,0.0173,1,0.9612,0.9187,0.8690000000000001,0.9488,0.0,1,0.7702,0.2956,1
dm12279_High_vs_dm11037_Low_01h,FBgn0034443,3,3,488,550,2,840,938,4,0.9980769230769231,0.9980769230769231,0.9977553310886641,0.9977553310886641,0.7451,0.4701,0.4667,0.3998,0.534,0.314,0,0.4724,0.4817,0.4188,0.5459,0.5387,0,1.0718,1.0395,1
dm12279_High_vs_dm11037_Low_01h,FBgn0032138,3,3,85,69,67,81,67,67,0.69683257918552,0.69683257918552,0.6883720930232559,0.6883720930232559,0.8973,0.5519,0.5365,0.4329,0.6342,0.4589,0,0.5473,0.5446,0.445,0.6438,0.3522,0,0.9337,0.9182,1
dm12279_High_vs_dm11037_Low_01h,FBgn0033366,3,3,128,2,29,270,3,49,0.817610062893082,0.817610062893082,0.8478260869565221,0.8478260869565221,0.7542,0.9846,0.5886,0.3636,0.7915,0.4356,0,0.9890000000000001,0.6338,0.3981,0.8301,0.2578,0,0.8521,0.7723,1
dm12279_High_vs_dm11037_Low_01h,FBgn0050148,3,3,57,56,2,46,65,6,0.982608695652174,0.982608695652174,0.9487179487179491,0.9487179487179491,0.3731,0.5044,0.498,0.3917,0.6041,0.9758,0,0.4144,0.431,0.3315,0.5383,0.1996,0,1.0102,1.1578,1
dm12279_High_vs_dm11037_Low_01h,FBgn0038925,3,3,184,1,17,142,17,30,0.915841584158416,0.915841584158416,0.841269841269841,0.841269841269841,0.7618,0.9946,0.6704,0.4251,0.8640000000000001,0.1618,0,0.8931,0.6311,0.4039,0.8145,0.24,0,0.7103,0.7759,1
dm12279_High_vs_dm11037_Low_01h,FBgn0031560,3,3,1163,1111,505,1123,1087,65,0.8182799568189999,0.8182799568189999,0.9714285714285709,0.9714285714285709,0.9282,0.5114,0.496,0.3821,0.6099,0.9456,0,0.5081,0.5025,0.3979,0.6045,0.9444,0,1.0151,1.0007,1
dm12279_High_vs_dm11037_Low_01h,FBgn0031563,3,3,235,494,6,180,306,5,0.991836734693878,0.991836734693878,0.989816700610998,0.989816700610998,0.41200000000000003,0.3224,0.3467,0.2414,0.4796,0.0304,1,0.3704,0.4135,0.2953,0.5462,0.1838,0,1.3921,1.205,1
dm12279_High_vs_dm11037_Low_01h,FBgn0039593,3,3,66,88,5,77,72,0,0.9685534591194971,0.9685534591194971,0.5,0.5,0.8684,0.4286,0.4835,0.2826,0.6895,0.8682,0,0.5168,0.5053,0.3186,0.6895,0.9578,0,1.0603,1.008,1
